cell_label,x,y,celltype_F,celltype_F_class,area
2,6914,60,Oligo,Non-neuronal,ACC
3,15024,70,L6B,Excitatory,ACC
6,16269,73,Oligo,Non-neuronal,ACC
12,17301,81,L5 IT,Excitatory,ACC
13,17253,84,Oligo,Non-neuronal,ACC
15,18769,88,L2/3 IT,Excitatory,ACC
17,5744,91,Oligo,Non-neuronal,ACC
20,16860,95,Oligo,Non-neuronal,ACC
24,18868,96,L2/3 IT,Excitatory,ACC
27,20670,103,Micro/PVM,Non-neuronal,ACC
29,17125,106,L6 CT,Excitatory,ACC
32,20622,108,L5 IT,Excitatory,ACC
34,21777,107,Micro/PVM,Non-neuronal,ACC
37,20178,107,L5 IT,Excitatory,ACC
38,20573,109,L5 ET,Excitatory,ACC
41,14770,114,Micro/PVM,Non-neuronal,ACC
45,5714,120,Oligo,Non-neuronal,ACC
48,4786,123,Oligo,Non-neuronal,ACC
49,7998,123,Oligo,Non-neuronal,ACC
51,6427,127,Oligo,Non-neuronal,ACC
53,19563,128,Micro/PVM,Non-neuronal,ACC
54,22774,125,L2/3 IT,Excitatory,ACC
56,17285,128,Chandelier,Inhibitory,ACC
62,16930,131,Astro,Non-neuronal,ACC
63,8285,133,Oligo,Non-neuronal,ACC
65,16396,133,Astro,Non-neuronal,ACC
66,23168,133,Astro,Non-neuronal,ACC
67,5134,134,Oligo,Non-neuronal,ACC
68,17374,136,Astro,Non-neuronal,ACC
69,19000,135,VLMC,Non-neuronal,ACC
71,18789,139,Micro/PVM,Non-neuronal,ACC
73,9071,142,Oligo,Non-neuronal,ACC
76,23901,141,Astro,Non-neuronal,ACC
77,4478,143,Oligo,Non-neuronal,ACC
78,9785,145,Oligo,Non-neuronal,ACC
80,17079,144,Astro,Non-neuronal,ACC
82,20297,143,Micro/PVM,Non-neuronal,ACC
84,19193,147,Oligo,Non-neuronal,ACC
86,17511,149,Astro,Non-neuronal,ACC
88,8498,153,Oligo,Non-neuronal,ACC
89,13644,153,Oligo,Non-neuronal,ACC
92,19420,155,PVALB,Inhibitory,ACC
95,22365,156,L2/3 IT,Excitatory,ACC
96,23858,155,VIP,Inhibitory,ACC
98,19352,160,Oligo,Non-neuronal,ACC
100,5742,163,Oligo,Non-neuronal,ACC
101,6062,163,Oligo,Non-neuronal,ACC
102,6296,165,Oligo,Non-neuronal,ACC
103,17160,164,L6 IT,Excitatory,ACC
104,19296,169,Oligo,Non-neuronal,ACC
105,23491,165,SST,Inhibitory,ACC
106,8255,169,Oligo,Non-neuronal,ACC
107,20287,170,Micro/PVM,Non-neuronal,ACC
108,5027,173,Oligo,Non-neuronal,ACC
110,20698,172,VLMC,Non-neuronal,ACC
111,23799,172,Astro,Non-neuronal,ACC
112,4818,174,Oligo,Non-neuronal,ACC
114,20234,173,L5 ET,Excitatory,ACC
117,20215,178,L2/3 IT,Excitatory,ACC
121,8309,179,Oligo,Non-neuronal,ACC
122,9058,179,Oligo,Non-neuronal,ACC
124,20174,181,VIP,Inhibitory,ACC
129,10936,184,Astro,Non-neuronal,ACC
131,20148,185,Oligo,Non-neuronal,ACC
132,3538,187,Oligo,Non-neuronal,ACC
142,17183,194,Oligo,Non-neuronal,ACC
143,19209,196,VIP,Inhibitory,ACC
145,8019,197,Oligo,Non-neuronal,ACC
148,20850,200,L4 IT,Excitatory,ACC
150,5168,201,Oligo,Non-neuronal,ACC
154,4878,210,Micro/PVM,Non-neuronal,ACC
156,21256,209,Astro,Non-neuronal,ACC
158,9909,211,Oligo,Non-neuronal,ACC
159,17581,211,Micro/PVM,Non-neuronal,ACC
160,6188,213,Micro/PVM,Non-neuronal,ACC
163,7050,217,Oligo,Non-neuronal,ACC
165,20175,217,SST,Inhibitory,ACC
167,8901,219,Oligo,Non-neuronal,ACC
169,22941,220,Astro,Non-neuronal,ACC
173,6905,219,Oligo,Non-neuronal,ACC
174,9985,222,Oligo,Non-neuronal,ACC
176,21109,222,OPC,Non-neuronal,ACC
179,17080,225,Micro/PVM,Non-neuronal,ACC
180,21954,225,Oligo,Non-neuronal,ACC
182,22700,227,VIP,Inhibitory,ACC
183,4614,228,Oligo,Non-neuronal,ACC
184,12041,230,Oligo,Non-neuronal,ACC
185,19556,228,Micro/PVM,Non-neuronal,ACC
187,15423,232,L6 IT,Excitatory,ACC
189,7860,234,Oligo,Non-neuronal,ACC
190,22979,233,Astro,Non-neuronal,ACC
191,3471,237,OPC,Non-neuronal,ACC
192,5444,236,Oligo,Non-neuronal,ACC
196,10653,239,Micro/PVM,Non-neuronal,ACC
197,8607,240,Oligo,Non-neuronal,ACC
198,10052,241,Oligo,Non-neuronal,ACC
199,19070,246,L5 ET,Excitatory,ACC
202,20713,242,L5 IT,Excitatory,ACC
204,6974,250,Oligo,Non-neuronal,ACC
206,15714,250,L6 CT,Excitatory,ACC
208,18502,250,Oligo,Non-neuronal,ACC
211,4495,255,Oligo,Non-neuronal,ACC
212,16787,253,L6 CT,Excitatory,ACC
217,12697,257,Oligo,Non-neuronal,ACC
218,6918,260,Oligo,Non-neuronal,ACC
220,17362,259,Oligo,Non-neuronal,ACC
221,6212,262,Oligo,Non-neuronal,ACC
223,18532,262,Oligo,Non-neuronal,ACC
226,4998,264,Oligo,Non-neuronal,ACC
229,16314,266,L6 IT,Excitatory,ACC
230,23565,266,Astro,Non-neuronal,ACC
232,8845,267,Oligo,Non-neuronal,ACC
235,6379,269,Oligo,Non-neuronal,ACC
236,3072,275,Micro/PVM,Non-neuronal,ACC
238,17431,273,L5/6 NP,Excitatory,ACC
241,23893,275,VIP,Inhibitory,ACC
242,12743,276,Oligo,Non-neuronal,ACC
243,15408,277,L6 IT,Excitatory,ACC
244,16973,278,L6 IT Car3,Excitatory,ACC
245,10088,279,Oligo,Non-neuronal,ACC
246,17626,278,Oligo,Non-neuronal,ACC
248,10582,281,Oligo,Non-neuronal,ACC
251,20337,282,L4 IT,Excitatory,ACC
253,8954,285,Oligo,Non-neuronal,ACC
262,8513,288,Oligo,Non-neuronal,ACC
264,15849,289,L2/3 IT,Excitatory,ACC
265,17531,289,Astro,Non-neuronal,ACC
269,4926,294,Oligo,Non-neuronal,ACC
272,18436,293,Astro,Non-neuronal,ACC
273,18949,294,Oligo,Non-neuronal,ACC
274,20257,295,OPC,Non-neuronal,ACC
275,21005,293,Micro/PVM,Non-neuronal,ACC
276,23379,295,OPC,Non-neuronal,ACC
277,3454,293,Oligo,Non-neuronal,ACC
278,4153,295,Oligo,Non-neuronal,ACC
279,3821,297,Oligo,Non-neuronal,ACC
281,17567,297,L6 CT,Excitatory,ACC
284,7160,299,Oligo,Non-neuronal,ACC
290,2650,303,Oligo,Non-neuronal,ACC
291,7871,302,OPC,Non-neuronal,ACC
293,18350,303,Oligo,Non-neuronal,ACC
294,20312,303,Oligo,Non-neuronal,ACC
295,8269,305,Oligo,Non-neuronal,ACC
296,15827,305,Micro/PVM,Non-neuronal,ACC
297,3155,305,Micro/PVM,Non-neuronal,ACC
298,6901,307,Oligo,Non-neuronal,ACC
299,12424,306,Oligo,Non-neuronal,ACC
303,17427,309,L6 CT,Excitatory,ACC
305,5728,309,Oligo,Non-neuronal,ACC
307,7780,311,Oligo,Non-neuronal,ACC
309,11631,310,Oligo,Non-neuronal,ACC
311,4711,311,Oligo,Non-neuronal,ACC
312,10818,313,Oligo,Non-neuronal,ACC
317,10665,313,Oligo,Non-neuronal,ACC
322,3775,315,Oligo,Non-neuronal,ACC
323,4435,316,Oligo,Non-neuronal,ACC
324,16643,316,L6 CT,Excitatory,ACC
325,21230,316,L4 IT,Excitatory,ACC
326,9931,318,Oligo,Non-neuronal,ACC
327,12033,318,Oligo,Non-neuronal,ACC
332,5676,318,Oligo,Non-neuronal,ACC
333,12233,320,Oligo,Non-neuronal,ACC
334,18594,319,VLMC,Non-neuronal,ACC
335,2609,321,Oligo,Non-neuronal,ACC
336,9725,321,Oligo,Non-neuronal,ACC
337,12495,320,Oligo,Non-neuronal,ACC
338,16167,320,L6 IT,Excitatory,ACC
339,19332,322,Astro,Non-neuronal,ACC
340,3681,322,Oligo,Non-neuronal,ACC
346,20612,324,Micro/PVM,Non-neuronal,ACC
349,17565,325,L6 IT,Excitatory,ACC
350,19177,327,L5/6 NP,Excitatory,ACC
355,18817,332,Oligo,Non-neuronal,ACC
356,18842,331,L6 CT,Excitatory,ACC
357,23979,331,Chandelier,Inhibitory,ACC
358,1945,333,Oligo,Non-neuronal,ACC
359,3043,334,Oligo,Non-neuronal,ACC
360,5339,334,Oligo,Non-neuronal,ACC
361,15768,333,Oligo,Non-neuronal,ACC
363,7107,334,Oligo,Non-neuronal,ACC
367,4098,338,OPC,Non-neuronal,ACC
368,6353,338,Oligo,Non-neuronal,ACC
369,6972,338,Oligo,Non-neuronal,ACC
371,13528,337,Oligo,Non-neuronal,ACC
373,10916,340,Oligo,Non-neuronal,ACC
376,3756,345,Oligo,Non-neuronal,ACC
377,4170,346,Oligo,Non-neuronal,ACC
378,10960,347,Oligo,Non-neuronal,ACC
379,12801,347,Astro,Non-neuronal,ACC
380,5857,347,Oligo,Non-neuronal,ACC
381,8445,347,Oligo,Non-neuronal,ACC
384,3449,350,Oligo,Non-neuronal,ACC
389,7610,352,Oligo,Non-neuronal,ACC
390,18444,353,Micro/PVM,Non-neuronal,ACC
391,6955,353,Oligo,Non-neuronal,ACC
393,11503,352,Oligo,Non-neuronal,ACC
399,13923,353,Oligo,Non-neuronal,ACC
402,18914,355,PVALB,Inhibitory,ACC
403,8780,357,Oligo,Non-neuronal,ACC
404,24092,358,Astro,Non-neuronal,ACC
405,2713,360,Oligo,Non-neuronal,ACC
407,10791,359,Oligo,Non-neuronal,ACC
408,2530,361,Oligo,Non-neuronal,ACC
409,10189,362,Astro,Non-neuronal,ACC
412,2495,364,Oligo,Non-neuronal,ACC
413,7658,364,Oligo,Non-neuronal,ACC
416,4234,364,Oligo,Non-neuronal,ACC
419,14768,365,Oligo,Non-neuronal,ACC
420,18588,366,Astro,Non-neuronal,ACC
421,8248,368,Oligo,Non-neuronal,ACC
425,8222,369,Oligo,Non-neuronal,ACC
427,20991,368,Micro/PVM,Non-neuronal,ACC
428,4648,370,Oligo,Non-neuronal,ACC
429,7698,369,Oligo,Non-neuronal,ACC
430,17622,370,L5/6 NP,Excitatory,ACC
432,11603,371,Astro,Non-neuronal,ACC
433,13122,373,Oligo,Non-neuronal,ACC
434,2224,375,Oligo,Non-neuronal,ACC
435,2390,375,Oligo,Non-neuronal,ACC
437,16978,375,SNCG,Inhibitory,ACC
441,7909,377,Oligo,Non-neuronal,ACC
448,3301,380,Micro/PVM,Non-neuronal,ACC
450,14562,381,Astro,Non-neuronal,ACC
453,3423,382,Oligo,Non-neuronal,ACC
454,6862,384,Oligo,Non-neuronal,ACC
457,3514,388,Micro/PVM,Non-neuronal,ACC
463,4399,392,Oligo,Non-neuronal,ACC
465,9191,390,Oligo,Non-neuronal,ACC
467,14967,391,Oligo,Non-neuronal,ACC
470,5457,393,Oligo,Non-neuronal,ACC
471,6663,393,Oligo,Non-neuronal,ACC
472,8786,396,Oligo,Non-neuronal,ACC
474,12463,396,Oligo,Non-neuronal,ACC
475,2915,400,Oligo,Non-neuronal,ACC
476,6728,398,Oligo,Non-neuronal,ACC
478,15871,398,Astro,Non-neuronal,ACC
479,15903,397,Oligo,Non-neuronal,ACC
480,9031,401,Oligo,Non-neuronal,ACC
482,14138,401,Oligo,Non-neuronal,ACC
483,16634,399,Astro,Non-neuronal,ACC
484,7119,401,Oligo,Non-neuronal,ACC
487,6206,403,Oligo,Non-neuronal,ACC
489,14116,403,Oligo,Non-neuronal,ACC
493,19537,405,Oligo,Non-neuronal,ACC
494,1825,407,Oligo,Non-neuronal,ACC
495,4226,408,Oligo,Non-neuronal,ACC
496,9127,407,Oligo,Non-neuronal,ACC
499,6627,409,Oligo,Non-neuronal,ACC
503,8254,413,Oligo,Non-neuronal,ACC
504,10598,412,Oligo,Non-neuronal,ACC
505,15792,413,Oligo,Non-neuronal,ACC
509,7412,413,Oligo,Non-neuronal,ACC
510,11674,414,SST,Inhibitory,ACC
513,2883,416,Oligo,Non-neuronal,ACC
514,3131,416,Oligo,Non-neuronal,ACC
515,4828,417,Oligo,Non-neuronal,ACC
516,5809,416,Oligo,Non-neuronal,ACC
518,13013,416,Astro,Non-neuronal,ACC
519,13057,417,OPC,Non-neuronal,ACC
523,2123,419,Oligo,Non-neuronal,ACC
525,6385,420,Micro/PVM,Non-neuronal,ACC
526,7547,420,Oligo,Non-neuronal,ACC
527,10497,420,Oligo,Non-neuronal,ACC
530,10730,421,Oligo,Non-neuronal,ACC
531,15824,422,L6 CT,Excitatory,ACC
533,2253,423,Oligo,Non-neuronal,ACC
537,15347,422,L2/3 IT,Excitatory,ACC
538,17462,422,Astro,Non-neuronal,ACC
540,18989,423,L2/3 IT,Excitatory,ACC
542,10931,424,Oligo,Non-neuronal,ACC
543,20476,425,SST,Inhibitory,ACC
544,23881,424,PVALB,Inhibitory,ACC
546,3249,428,Oligo,Non-neuronal,ACC
547,8143,428,Oligo,Non-neuronal,ACC
551,2566,431,Oligo,Non-neuronal,ACC
553,10658,430,Oligo,Non-neuronal,ACC
557,2228,432,Oligo,Non-neuronal,ACC
559,5294,434,Oligo,Non-neuronal,ACC
560,9573,431,Oligo,Non-neuronal,ACC
562,2353,435,Oligo,Non-neuronal,ACC
563,4647,433,Oligo,Non-neuronal,ACC
565,6425,437,Oligo,Non-neuronal,ACC
566,9527,439,Oligo,Non-neuronal,ACC
568,5623,441,Oligo,Non-neuronal,ACC
569,21123,441,VIP,Inhibitory,ACC
570,1933,442,Oligo,Non-neuronal,ACC
574,18591,442,L4 IT,Excitatory,ACC
579,8440,448,Micro/PVM,Non-neuronal,ACC
582,19279,447,L2/3 IT,Excitatory,ACC
583,23640,447,SNCG,Inhibitory,ACC
589,3138,452,Oligo,Non-neuronal,ACC
591,5815,451,Oligo,Non-neuronal,ACC
592,6508,451,Oligo,Non-neuronal,ACC
596,2017,454,Oligo,Non-neuronal,ACC
601,17725,455,SST,Inhibitory,ACC
605,8559,456,Oligo,Non-neuronal,ACC
606,12145,456,Oligo,Non-neuronal,ACC
607,12596,456,Oligo,Non-neuronal,ACC
613,7207,460,Micro/PVM,Non-neuronal,ACC
614,12120,461,Oligo,Non-neuronal,ACC
615,13934,459,Astro,Non-neuronal,ACC
619,6684,464,Oligo,Non-neuronal,ACC
623,3491,466,Micro/PVM,Non-neuronal,ACC
624,11674,466,Oligo,Non-neuronal,ACC
625,12098,464,SST,Inhibitory,ACC
626,2339,468,Oligo,Non-neuronal,ACC
630,3940,468,Oligo,Non-neuronal,ACC
632,5947,466,Oligo,Non-neuronal,ACC
639,19386,470,L6 CT,Excitatory,ACC
640,5625,470,Oligo,Non-neuronal,ACC
642,6322,471,Oligo,Non-neuronal,ACC
646,2744,472,Oligo,Non-neuronal,ACC
651,8482,473,Oligo,Non-neuronal,ACC
652,10477,474,Astro,Non-neuronal,ACC
653,11516,474,Astro,Non-neuronal,ACC
654,12616,475,Oligo,Non-neuronal,ACC
655,18505,474,L4 IT,Excitatory,ACC
659,18435,475,Astro,Non-neuronal,ACC
661,5082,477,Micro/PVM,Non-neuronal,ACC
663,8078,477,Oligo,Non-neuronal,ACC
666,23910,477,SST,Inhibitory,ACC
670,20754,479,L5 IT,Excitatory,ACC
672,3341,481,Oligo,Non-neuronal,ACC
679,22791,484,VLMC,Non-neuronal,ACC
683,22953,485,LAMP5 LHX6,Inhibitory,ACC
686,7365,487,Oligo,Non-neuronal,ACC
690,10530,486,Micro/PVM,Non-neuronal,ACC
691,14169,487,Astro,Non-neuronal,ACC
693,22906,489,SST,Inhibitory,ACC
694,23603,490,Astro,Non-neuronal,ACC
696,5522,492,Oligo,Non-neuronal,ACC
697,16921,492,Astro,Non-neuronal,ACC
699,3258,494,Oligo,Non-neuronal,ACC
700,6657,494,Oligo,Non-neuronal,ACC
701,7862,491,Oligo,Non-neuronal,ACC
703,10848,493,Oligo,Non-neuronal,ACC
704,18858,493,L5 ET,Excitatory,ACC
707,6395,494,Oligo,Non-neuronal,ACC
708,18669,494,Oligo,Non-neuronal,ACC
709,23174,496,PVALB,Inhibitory,ACC
710,6525,498,Oligo,Non-neuronal,ACC
711,16365,495,Astro,Non-neuronal,ACC
712,2292,500,Oligo,Non-neuronal,ACC
713,3219,499,Oligo,Non-neuronal,ACC
717,23505,500,L2/3 IT,Excitatory,ACC
718,8380,502,Oligo,Non-neuronal,ACC
719,10212,502,Oligo,Non-neuronal,ACC
720,21559,501,Astro,Non-neuronal,ACC
721,23457,500,L2/3 IT,Excitatory,ACC
723,10262,501,Oligo,Non-neuronal,ACC
725,3047,504,Oligo,Non-neuronal,ACC
726,7251,504,Oligo,Non-neuronal,ACC
728,9308,504,Oligo,Non-neuronal,ACC
730,3954,506,Oligo,Non-neuronal,ACC
731,9261,505,Oligo,Non-neuronal,ACC
734,14085,506,Astro,Non-neuronal,ACC
736,21035,508,SNCG,Inhibitory,ACC
737,2676,511,Oligo,Non-neuronal,ACC
738,4052,511,Oligo,Non-neuronal,ACC
740,1783,513,Oligo,Non-neuronal,ACC
742,10482,513,Astro,Non-neuronal,ACC
744,15030,512,Astro,Non-neuronal,ACC
746,9599,515,Oligo,Non-neuronal,ACC
747,13223,515,Oligo,Non-neuronal,ACC
748,21075,515,SNCG,Inhibitory,ACC
749,3802,517,Oligo,Non-neuronal,ACC
752,10388,518,Oligo,Non-neuronal,ACC
753,4202,519,Oligo,Non-neuronal,ACC
755,13079,518,Oligo,Non-neuronal,ACC
756,9668,523,Oligo,Non-neuronal,ACC
757,9760,522,Astro,Non-neuronal,ACC
759,6098,525,Oligo,Non-neuronal,ACC
764,13418,524,LAMP5 LHX6,Inhibitory,ACC
768,11029,524,Oligo,Non-neuronal,ACC
771,5859,528,Oligo,Non-neuronal,ACC
773,21802,525,L2/3 IT,Excitatory,ACC
776,7640,530,Oligo,Non-neuronal,ACC
777,10713,531,Oligo,Non-neuronal,ACC
780,2382,536,Oligo,Non-neuronal,ACC
781,3123,537,Oligo,Non-neuronal,ACC
782,3293,538,Oligo,Non-neuronal,ACC
783,6397,537,Oligo,Non-neuronal,ACC
787,18600,542,L2/3 IT,Excitatory,ACC
792,2834,545,Oligo,Non-neuronal,ACC
793,8993,546,Oligo,Non-neuronal,ACC
795,13349,546,Astro,Non-neuronal,ACC
796,7141,549,Oligo,Non-neuronal,ACC
798,16852,550,Oligo,Non-neuronal,ACC
801,18722,549,L6 IT,Excitatory,ACC
804,2910,553,Oligo,Non-neuronal,ACC
806,12238,557,Oligo,Non-neuronal,ACC
807,2119,556,Oligo,Non-neuronal,ACC
808,5221,555,Oligo,Non-neuronal,ACC
809,11001,556,Oligo,Non-neuronal,ACC
817,11353,556,Oligo,Non-neuronal,ACC
819,9183,559,Oligo,Non-neuronal,ACC
820,10722,558,Astro,Non-neuronal,ACC
821,15802,559,Oligo,Non-neuronal,ACC
823,19929,557,Astro,Non-neuronal,ACC
824,23935,560,VIP,Inhibitory,ACC
825,3365,561,Oligo,Non-neuronal,ACC
828,9263,562,Oligo,Non-neuronal,ACC
829,10567,563,Oligo,Non-neuronal,ACC
831,12050,562,Oligo,Non-neuronal,ACC
832,22996,566,Astro,Non-neuronal,ACC
833,14902,566,Astro,Non-neuronal,ACC
834,14440,567,Micro/PVM,Non-neuronal,ACC
835,4226,569,Oligo,Non-neuronal,ACC
841,5103,574,Oligo,Non-neuronal,ACC
845,20070,573,L4 IT,Excitatory,ACC
847,4775,574,Micro/PVM,Non-neuronal,ACC
849,6266,577,Oligo,Non-neuronal,ACC
851,10431,578,Oligo,Non-neuronal,ACC
853,14133,577,Astro,Non-neuronal,ACC
856,23153,579,SNCG,Inhibitory,ACC
857,3157,581,Oligo,Non-neuronal,ACC
861,20843,584,L5 IT,Excitatory,ACC
862,22605,583,LAMP5 LHX6,Inhibitory,ACC
863,5987,586,Oligo,Non-neuronal,ACC
864,16321,585,L6B,Excitatory,ACC
866,5898,590,Oligo,Non-neuronal,ACC
867,7439,589,OPC,Non-neuronal,ACC
871,15825,588,Astro,Non-neuronal,ACC
872,17051,590,L6 CT,Excitatory,ACC
881,17008,593,L6 IT,Excitatory,ACC
882,22410,592,Micro/PVM,Non-neuronal,ACC
883,1811,595,Oligo,Non-neuronal,ACC
884,8007,594,Oligo,Non-neuronal,ACC
889,13891,598,Oligo,Non-neuronal,ACC
890,2609,599,Oligo,Non-neuronal,ACC
891,2862,600,Oligo,Non-neuronal,ACC
892,12722,600,Oligo,Non-neuronal,ACC
893,3329,601,Oligo,Non-neuronal,ACC
894,23403,600,L4 IT,Excitatory,ACC
896,8478,604,Oligo,Non-neuronal,ACC
899,19895,601,L5 IT,Excitatory,ACC
903,20671,603,Micro/PVM,Non-neuronal,ACC
905,14005,606,Oligo,Non-neuronal,ACC
906,7375,608,Oligo,Non-neuronal,ACC
907,8390,610,Oligo,Non-neuronal,ACC
908,9152,608,Oligo,Non-neuronal,ACC
909,18805,608,Oligo,Non-neuronal,ACC
912,19299,610,Micro/PVM,Non-neuronal,ACC
913,13409,611,Oligo,Non-neuronal,ACC
915,6767,613,Oligo,Non-neuronal,ACC
918,15619,616,L6B,Excitatory,ACC
921,6815,616,Oligo,Non-neuronal,ACC
926,13032,621,Oligo,Non-neuronal,ACC
927,14670,621,OPC,Non-neuronal,ACC
932,7818,622,Oligo,Non-neuronal,ACC
933,10507,623,Oligo,Non-neuronal,ACC
934,2777,624,Oligo,Non-neuronal,ACC
935,2883,627,Oligo,Non-neuronal,ACC
936,4079,626,Oligo,Non-neuronal,ACC
938,4561,626,Oligo,Non-neuronal,ACC
940,19046,626,Astro,Non-neuronal,ACC
942,4679,628,Oligo,Non-neuronal,ACC
947,7442,629,Oligo,Non-neuronal,ACC
954,8971,631,Oligo,Non-neuronal,ACC
959,18521,636,L2/3 IT,Excitatory,ACC
962,5306,637,Oligo,Non-neuronal,ACC
964,20628,636,PAX6,Inhibitory,ACC
965,2276,637,Oligo,Non-neuronal,ACC
970,18989,642,L6 CT,Excitatory,ACC
972,22607,640,L4 IT,Excitatory,ACC
973,9068,643,Oligo,Non-neuronal,ACC
975,12531,642,Oligo,Non-neuronal,ACC
978,9253,645,Oligo,Non-neuronal,ACC
980,10114,646,Oligo,Non-neuronal,ACC
983,3523,647,Oligo,Non-neuronal,ACC
984,4966,647,Oligo,Non-neuronal,ACC
985,3990,649,Oligo,Non-neuronal,ACC
986,16399,649,Micro/PVM,Non-neuronal,ACC
988,1981,650,Oligo,Non-neuronal,ACC
990,7859,651,Oligo,Non-neuronal,ACC
991,16938,650,VLMC,Non-neuronal,ACC
992,18949,650,Oligo,Non-neuronal,ACC
993,20938,651,Micro/PVM,Non-neuronal,ACC
994,4615,652,Oligo,Non-neuronal,ACC
995,11767,652,Oligo,Non-neuronal,ACC
996,13940,653,Astro,Non-neuronal,ACC
997,15616,651,Oligo,Non-neuronal,ACC
998,23530,653,Astro,Non-neuronal,ACC
999,17754,656,L6 CT,Excitatory,ACC
1003,12383,653,Oligo,Non-neuronal,ACC
1004,18728,655,Oligo,Non-neuronal,ACC
1005,4089,658,Oligo,Non-neuronal,ACC
1007,16746,658,SST,Inhibitory,ACC
1009,7725,659,Oligo,Non-neuronal,ACC
1010,10606,659,Oligo,Non-neuronal,ACC
1011,11363,659,Oligo,Non-neuronal,ACC
1012,11494,660,Oligo,Non-neuronal,ACC
1014,14339,663,Oligo,Non-neuronal,ACC
1015,15656,662,Oligo,Non-neuronal,ACC
1017,21031,663,L2/3 IT,Excitatory,ACC
1019,9330,665,Oligo,Non-neuronal,ACC
1021,19016,663,Oligo,Non-neuronal,ACC
1023,23564,668,L4 IT,Excitatory,ACC
1024,8962,668,Oligo,Non-neuronal,ACC
1025,10929,669,Oligo,Non-neuronal,ACC
1026,6861,671,Oligo,Non-neuronal,ACC
1028,12592,673,Oligo,Non-neuronal,ACC
1031,16249,673,Oligo,Non-neuronal,ACC
1032,3563,676,Oligo,Non-neuronal,ACC
1033,7808,676,Micro/PVM,Non-neuronal,ACC
1036,12777,677,Oligo,Non-neuronal,ACC
1037,16279,678,SST,Inhibitory,ACC
1038,21273,676,Astro,Non-neuronal,ACC
1040,9495,680,Oligo,Non-neuronal,ACC
1041,10956,679,Oligo,Non-neuronal,ACC
1045,22584,680,SNCG,Inhibitory,ACC
1047,10579,683,Oligo,Non-neuronal,ACC
1048,13948,682,Oligo,Non-neuronal,ACC
1049,16692,683,Oligo,Non-neuronal,ACC
1050,13090,685,Oligo,Non-neuronal,ACC
1051,23706,683,L2/3 IT,Excitatory,ACC
1053,11529,685,Oligo,Non-neuronal,ACC
1055,2797,688,Micro/PVM,Non-neuronal,ACC
1057,16366,688,Oligo,Non-neuronal,ACC
1059,1887,690,Oligo,Non-neuronal,ACC
1061,5045,690,Oligo,Non-neuronal,ACC
1062,5425,690,Oligo,Non-neuronal,ACC
1063,11627,690,Oligo,Non-neuronal,ACC
1064,3174,691,Oligo,Non-neuronal,ACC
1065,3694,691,Oligo,Non-neuronal,ACC
1066,9712,690,Oligo,Non-neuronal,ACC
1067,23613,691,L2/3 IT,Excitatory,ACC
1069,8999,692,Oligo,Non-neuronal,ACC
1070,10915,692,Oligo,Non-neuronal,ACC
1071,11501,693,Micro/PVM,Non-neuronal,ACC
1073,9156,694,Oligo,Non-neuronal,ACC
1075,5335,697,Oligo,Non-neuronal,ACC
1080,2524,700,Oligo,Non-neuronal,ACC
1082,3757,700,Oligo,Non-neuronal,ACC
1083,3952,700,Oligo,Non-neuronal,ACC
1084,3981,700,Oligo,Non-neuronal,ACC
1087,1988,704,Oligo,Non-neuronal,ACC
1088,8941,703,Oligo,Non-neuronal,ACC
1090,18763,705,Oligo,Non-neuronal,ACC
1091,4280,705,Oligo,Non-neuronal,ACC
1092,5938,706,Oligo,Non-neuronal,ACC
1093,16734,705,Astro,Non-neuronal,ACC
1095,2277,708,Oligo,Non-neuronal,ACC
1096,3847,709,Oligo,Non-neuronal,ACC
1100,6921,712,Oligo,Non-neuronal,ACC
1101,10590,713,Oligo,Non-neuronal,ACC
1103,18863,712,Chandelier,Inhibitory,ACC
1104,6541,715,Oligo,Non-neuronal,ACC
1105,9398,714,Micro/PVM,Non-neuronal,ACC
1106,13333,715,Oligo,Non-neuronal,ACC
1107,16180,713,Oligo,Non-neuronal,ACC
1112,10538,717,Oligo,Non-neuronal,ACC
1113,13400,718,Astro,Non-neuronal,ACC
1115,2356,720,Oligo,Non-neuronal,ACC
1117,5891,722,Oligo,Non-neuronal,ACC
1118,11790,722,Oligo,Non-neuronal,ACC
1120,1968,725,Oligo,Non-neuronal,ACC
1121,2695,725,Oligo,Non-neuronal,ACC
1122,9612,726,Oligo,Non-neuronal,ACC
1125,6747,727,Oligo,Non-neuronal,ACC
1128,3214,728,Oligo,Non-neuronal,ACC
1129,8506,730,Oligo,Non-neuronal,ACC
1130,9579,729,Oligo,Non-neuronal,ACC
1131,18326,730,LAMP5 LHX6,Inhibitory,ACC
1134,10953,733,Oligo,Non-neuronal,ACC
1136,23470,731,L2/3 IT,Excitatory,ACC
1137,2459,731,Oligo,Non-neuronal,ACC
1140,15996,734,Oligo,Non-neuronal,ACC
1141,21871,733,Astro,Non-neuronal,ACC
1144,2108,736,Oligo,Non-neuronal,ACC
1147,9997,739,Oligo,Non-neuronal,ACC
1150,2396,741,Oligo,Non-neuronal,ACC
1154,3326,743,Oligo,Non-neuronal,ACC
1156,9920,742,Oligo,Non-neuronal,ACC
1158,14578,742,Oligo,Non-neuronal,ACC
1159,19008,742,Oligo,Non-neuronal,ACC
1162,3770,748,Oligo,Non-neuronal,ACC
1163,13155,749,Astro,Non-neuronal,ACC
