cell_label,x,y,celltype_F,celltype_F_class,area
21356,17452,11731,L2/3 IT,Excitatory,A1C
21357,3906,11734,L5 IT,Excitatory,A1C
21360,9688,11736,L6B,Excitatory,A1C
21362,15976,11736,Oligo,Non-neuronal,A1C
21363,17215,11736,Oligo,Non-neuronal,A1C
21364,18527,11737,Micro/PVM,Non-neuronal,A1C
21365,1826,11739,Astro,Non-neuronal,A1C
21372,4464,11741,L5 IT,Excitatory,A1C
21375,17165,11741,Oligo,Non-neuronal,A1C
21377,15688,11743,SNCG,Inhibitory,A1C
21381,15867,11744,SNCG,Inhibitory,A1C
21383,20919,11745,LAMP5,Inhibitory,A1C
21384,2445,11745,Oligo,Non-neuronal,A1C
21385,4751,11746,Oligo,Non-neuronal,A1C
21386,11913,11746,L6 IT,Excitatory,A1C
21389,21253,11745,L2/3 IT,Excitatory,A1C
21390,7183,11747,Oligo,Non-neuronal,A1C
21392,12110,11747,Astro,Non-neuronal,A1C
21395,17429,11748,Micro/PVM,Non-neuronal,A1C
21396,18983,11747,Astro,Non-neuronal,A1C
21398,7395,11749,Oligo,Non-neuronal,A1C
21400,5432,11751,SST,Inhibitory,A1C
21403,256,11754,Oligo,Non-neuronal,A1C
21404,5488,11758,Micro/PVM,Non-neuronal,A1C
21405,16274,11755,L2/3 IT,Excitatory,A1C
21407,17237,11757,Oligo,Non-neuronal,A1C
21409,595,11759,Oligo,Non-neuronal,A1C
21412,5521,11759,Oligo,Non-neuronal,A1C
21413,8018,11760,SNCG,Inhibitory,A1C
21414,9643,11759,L6B,Excitatory,A1C
21415,16971,11759,Oligo,Non-neuronal,A1C
21418,43,11760,Oligo,Non-neuronal,A1C
21421,12205,11762,Chandelier,Inhibitory,A1C
21425,3957,11764,Oligo,Non-neuronal,A1C
21426,8263,11764,Astro,Non-neuronal,A1C
21427,12546,11765,OPC,Non-neuronal,A1C
21432,17735,11766,Oligo,Non-neuronal,A1C
21434,2905,11768,Astro,Non-neuronal,A1C
21438,20625,11768,L2/3 IT,Excitatory,A1C
21440,9231,11770,Micro/PVM,Non-neuronal,A1C
21441,11314,11770,Oligo,Non-neuronal,A1C
21444,20835,11770,L2/3 IT,Excitatory,A1C
21445,10353,11773,Oligo,Non-neuronal,A1C
21446,5298,11768,SST,Inhibitory,A1C
21448,19555,11775,L2/3 IT,Excitatory,A1C
21449,628,11775,Oligo,Non-neuronal,A1C
21450,2418,11775,Oligo,Non-neuronal,A1C
21451,7933,11776,L6 IT Car3,Excitatory,A1C
21452,9767,11776,L5 IT,Excitatory,A1C
21453,14030,11775,Oligo,Non-neuronal,A1C
21456,3093,11778,Oligo,Non-neuronal,A1C
21457,8200,11777,Astro,Non-neuronal,A1C
21459,17180,11777,Oligo,Non-neuronal,A1C
21460,5454,11780,Oligo,Non-neuronal,A1C
21461,7791,11778,Oligo,Non-neuronal,A1C
21462,12317,11778,Astro,Non-neuronal,A1C
21463,16929,11779,Oligo,Non-neuronal,A1C
21464,19190,11779,L2/3 IT,Excitatory,A1C
21465,19892,11779,Astro,Non-neuronal,A1C
21466,1471,11780,L5 IT,Excitatory,A1C
21467,2449,11780,Oligo,Non-neuronal,A1C
21472,15140,11784,Oligo,Non-neuronal,A1C
21473,607,11786,Oligo,Non-neuronal,A1C
21474,16957,11790,Oligo,Non-neuronal,A1C
21476,4157,11789,Astro,Non-neuronal,A1C
21478,22072,11789,L2/3 IT,Excitatory,A1C
21481,20381,11794,OPC,Non-neuronal,A1C
21482,417,11794,L5 IT,Excitatory,A1C
21483,6874,11791,L6 IT Car3,Excitatory,A1C
21484,11098,11796,Micro/PVM,Non-neuronal,A1C
21488,7164,11800,Astro,Non-neuronal,A1C
21489,7216,11800,Astro,Non-neuronal,A1C
21490,7855,11799,Endo,Non-neuronal,A1C
21492,9846,11801,Oligo,Non-neuronal,A1C
21496,7647,11804,L6 IT Car3,Excitatory,A1C
21497,20201,11805,L2/3 IT,Excitatory,A1C
21500,1318,11808,Oligo,Non-neuronal,A1C
21504,2129,11809,Oligo,Non-neuronal,A1C
21505,2243,11808,L5 IT,Excitatory,A1C
21506,13209,11810,L6 IT,Excitatory,A1C
21509,3217,11812,Oligo,Non-neuronal,A1C
21510,3821,11811,Oligo,Non-neuronal,A1C
21511,5857,11811,Oligo,Non-neuronal,A1C
21512,6731,11811,Astro,Non-neuronal,A1C
21516,8793,11812,L6 IT Car3,Excitatory,A1C
21517,17555,11812,LAMP5,Inhibitory,A1C
21518,17756,11814,Chandelier,Inhibitory,A1C
21521,2281,11815,L6 IT,Excitatory,A1C
21522,14706,11814,Oligo,Non-neuronal,A1C
21524,773,11817,Oligo,Non-neuronal,A1C
21525,20394,11818,L2/3 IT,Excitatory,A1C
21527,7822,11819,Astro,Non-neuronal,A1C
21528,5804,11821,Oligo,Non-neuronal,A1C
21531,7091,11823,VIP,Inhibitory,A1C
21532,8970,11823,L6 CT,Excitatory,A1C
21534,13900,11824,Oligo,Non-neuronal,A1C
21535,3869,11825,Oligo,Non-neuronal,A1C
21538,2493,11828,Oligo,Non-neuronal,A1C
21539,6310,11829,LAMP5 LHX6,Inhibitory,A1C
21540,9629,11829,Oligo,Non-neuronal,A1C
21542,12761,11828,LAMP5,Inhibitory,A1C
21547,9737,11830,L5 IT,Excitatory,A1C
21549,3574,11832,Micro/PVM,Non-neuronal,A1C
21550,20069,11833,L2/3 IT,Excitatory,A1C
21552,2325,11835,Oligo,Non-neuronal,A1C
21555,9215,11835,Astro,Non-neuronal,A1C
21558,4475,11837,OPC,Non-neuronal,A1C
21559,11103,11837,OPC,Non-neuronal,A1C
21564,12857,11837,Astro,Non-neuronal,A1C
21566,13250,11840,L6 IT,Excitatory,A1C
21568,9991,11843,Astro,Non-neuronal,A1C
21569,11351,11843,Micro/PVM,Non-neuronal,A1C
21570,12311,11842,L5 ET,Excitatory,A1C
21571,2060,11842,Oligo,Non-neuronal,A1C
21572,2395,11844,L6 IT,Excitatory,A1C
21573,3738,11844,Oligo,Non-neuronal,A1C
21574,5929,11848,Oligo,Non-neuronal,A1C
21577,8161,11850,OPC,Non-neuronal,A1C
21578,16747,11850,L2/3 IT,Excitatory,A1C
21581,11681,11850,Oligo,Non-neuronal,A1C
21584,4081,11854,Oligo,Non-neuronal,A1C
21585,11285,11854,Oligo,Non-neuronal,A1C
21589,11187,11857,Astro,Non-neuronal,A1C
21590,13231,11857,Oligo,Non-neuronal,A1C
21591,19651,11856,VIP,Inhibitory,A1C
21593,3269,11860,Micro/PVM,Non-neuronal,A1C
21594,4569,11860,L2/3 IT,Excitatory,A1C
21595,5141,11858,L6 IT Car3,Excitatory,A1C
21597,18847,11861,L2/3 IT,Excitatory,A1C
21599,16005,11861,SST,Inhibitory,A1C
21602,14660,11863,L5 IT,Excitatory,A1C
21603,12488,11863,Oligo,Non-neuronal,A1C
21604,4241,11866,Oligo,Non-neuronal,A1C
21608,19746,11865,L2/3 IT,Excitatory,A1C
21612,14848,11868,Micro/PVM,Non-neuronal,A1C
21613,13824,11869,L5 IT,Excitatory,A1C
21615,1118,11870,L2/3 IT,Excitatory,A1C
21616,11612,11872,L5 IT,Excitatory,A1C
21617,16089,11871,L2/3 IT,Excitatory,A1C
21620,2065,11873,Micro/PVM,Non-neuronal,A1C
21625,8966,11875,PVALB,Inhibitory,A1C
21626,10296,11875,Astro,Non-neuronal,A1C
21627,13655,11876,Oligo,Non-neuronal,A1C
21629,16660,11877,VIP,Inhibitory,A1C
21633,177,11880,LAMP5 LHX6,Inhibitory,A1C
21634,12175,11879,Oligo,Non-neuronal,A1C
21638,3501,11880,Astro,Non-neuronal,A1C
21639,9163,11882,Oligo,Non-neuronal,A1C
21641,16738,11881,L2/3 IT,Excitatory,A1C
21646,18346,11885,L2/3 IT,Excitatory,A1C
21649,5315,11888,Micro/PVM,Non-neuronal,A1C
21650,12088,11890,Oligo,Non-neuronal,A1C
21652,744,11890,L6 IT,Excitatory,A1C
21653,9871,11891,Astro,Non-neuronal,A1C
21654,9979,11890,Oligo,Non-neuronal,A1C
21656,9950,11892,PVALB,Inhibitory,A1C
21657,15739,11893,Oligo,Non-neuronal,A1C
21658,17942,11892,Astro,Non-neuronal,A1C
21661,8336,11895,Oligo,Non-neuronal,A1C
21663,17417,11893,L2/3 IT,Excitatory,A1C
21664,1720,11896,L5 ET,Excitatory,A1C
21667,8831,11897,Oligo,Non-neuronal,A1C
21668,4216,11899,Micro/PVM,Non-neuronal,A1C
21669,11933,11899,L5 IT,Excitatory,A1C
21670,13818,11899,L4 IT,Excitatory,A1C
21671,14261,11900,L5 IT,Excitatory,A1C
21672,15069,11895,Oligo,Non-neuronal,A1C
21675,6893,11901,L6 IT,Excitatory,A1C
21679,21666,11902,Micro/PVM,Non-neuronal,A1C
21680,694,11903,L6 CT,Excitatory,A1C
21681,4149,11903,Astro,Non-neuronal,A1C
21684,48,11905,Oligo,Non-neuronal,A1C
21685,10105,11904,Oligo,Non-neuronal,A1C
21686,17085,11903,Oligo,Non-neuronal,A1C
21687,20489,11905,L2/3 IT,Excitatory,A1C
21688,20945,11904,VIP,Inhibitory,A1C
21689,6449,11905,Astro,Non-neuronal,A1C
21691,2607,11908,VLMC,Non-neuronal,A1C
21692,7272,11908,L6 IT Car3,Excitatory,A1C
21694,19630,11908,Oligo,Non-neuronal,A1C
21695,8987,11910,Oligo,Non-neuronal,A1C
21700,10287,11914,Oligo,Non-neuronal,A1C
21701,12562,11913,Oligo,Non-neuronal,A1C
21702,12615,11914,Astro,Non-neuronal,A1C
21703,13648,11915,L5 IT,Excitatory,A1C
21706,12468,11916,Oligo,Non-neuronal,A1C
21709,9349,11919,L6 CT,Excitatory,A1C
21710,14641,11917,L4 IT,Excitatory,A1C
21712,4066,11932,Oligo,Non-neuronal,A1C
21713,2748,11922,L6 CT,Excitatory,A1C
21717,17394,11923,Oligo,Non-neuronal,A1C
21723,60,11926,Oligo,Non-neuronal,A1C
21725,7303,11926,Micro/PVM,Non-neuronal,A1C
21728,17162,11924,Oligo,Non-neuronal,A1C
21729,21133,11926,L2/3 IT,Excitatory,A1C
21730,2834,11928,OPC,Non-neuronal,A1C
21732,17073,11928,Oligo,Non-neuronal,A1C
21733,712,11929,Micro/PVM,Non-neuronal,A1C
21735,9671,11930,Oligo,Non-neuronal,A1C
21737,5994,11932,Micro/PVM,Non-neuronal,A1C
21738,7075,11932,Oligo,Non-neuronal,A1C
21744,19161,11934,OPC,Non-neuronal,A1C
21749,3275,11939,Astro,Non-neuronal,A1C
21750,5726,11939,Oligo,Non-neuronal,A1C
21751,8807,11939,Oligo,Non-neuronal,A1C
21752,10021,11939,L6 IT,Excitatory,A1C
21753,16387,11940,Astro,Non-neuronal,A1C
21758,8988,11943,SST,Inhibitory,A1C
21760,14165,11944,L5 IT,Excitatory,A1C
21765,3370,11949,Endo,Non-neuronal,A1C
21767,5177,11950,Micro/PVM,Non-neuronal,A1C
21768,5559,11951,Oligo,Non-neuronal,A1C
21771,13196,11950,L5/6 NP,Excitatory,A1C
21773,15755,11950,L6 IT Car3,Excitatory,A1C
21774,17030,11949,L4 IT,Excitatory,A1C
21775,130,11952,Oligo,Non-neuronal,A1C
21776,10237,11952,L5 IT,Excitatory,A1C
21779,11508,11956,L5 IT,Excitatory,A1C
21780,14334,11955,VIP,Inhibitory,A1C
21786,4762,11958,Oligo,Non-neuronal,A1C
21788,13147,11959,SST,Inhibitory,A1C
21789,4310,11957,Oligo,Non-neuronal,A1C
21793,11324,11962,L5 IT,Excitatory,A1C
21794,11951,11963,Oligo,Non-neuronal,A1C
21795,16202,11963,Oligo,Non-neuronal,A1C
21797,19226,11962,Oligo,Non-neuronal,A1C
21799,5614,11966,L6 IT Car3,Excitatory,A1C
21803,4263,11967,Micro/PVM,Non-neuronal,A1C
21807,20957,11967,L2/3 IT,Excitatory,A1C
21811,14121,11969,Oligo,Non-neuronal,A1C
21813,1517,11971,Oligo,Non-neuronal,A1C
21815,6344,11973,Oligo,Non-neuronal,A1C
21818,16171,11975,L2/3 IT,Excitatory,A1C
21820,6731,11976,L6 IT,Excitatory,A1C
21823,16901,11977,Oligo,Non-neuronal,A1C
21825,4299,11981,Oligo,Non-neuronal,A1C
21827,10320,11978,L5 IT,Excitatory,A1C
21828,4956,11980,L6B,Excitatory,A1C
21829,14214,11980,VIP,Inhibitory,A1C
21832,17377,11982,L2/3 IT,Excitatory,A1C
21834,1108,11983,Oligo,Non-neuronal,A1C
21835,8446,11982,PVALB,Inhibitory,A1C
21836,15175,11983,Oligo,Non-neuronal,A1C
21837,14084,11985,Chandelier,Inhibitory,A1C
21839,10587,11987,Oligo,Non-neuronal,A1C
21841,1145,11990,Oligo,Non-neuronal,A1C
21842,15972,11990,L2/3 IT,Excitatory,A1C
21843,1720,11990,L6 CT,Excitatory,A1C
21844,20027,11991,OPC,Non-neuronal,A1C
21850,7991,11994,Oligo,Non-neuronal,A1C
21854,11951,11996,L6B,Excitatory,A1C
21857,20001,11996,L2/3 IT,Excitatory,A1C
21859,1493,11998,Oligo,Non-neuronal,A1C
21860,7007,11997,Micro/PVM,Non-neuronal,A1C
21862,6310,12000,Oligo,Non-neuronal,A1C
21864,12169,11999,Oligo,Non-neuronal,A1C
21867,5848,12001,Astro,Non-neuronal,A1C
21870,15154,12001,Oligo,Non-neuronal,A1C
21872,11217,12003,Oligo,Non-neuronal,A1C
21877,8985,12004,VIP,Inhibitory,A1C
21878,10444,12004,L6B,Excitatory,A1C
21880,15879,12005,Oligo,Non-neuronal,A1C
21883,2195,12007,Micro/PVM,Non-neuronal,A1C
21887,538,12008,Oligo,Non-neuronal,A1C
21888,2423,12007,VIP,Inhibitory,A1C
21891,11180,12007,Astro,Non-neuronal,A1C
21893,1086,12011,SST,Inhibitory,A1C
21896,19127,12010,Oligo,Non-neuronal,A1C
21903,19696,12014,SNCG,Inhibitory,A1C
21905,10123,12017,L5 IT,Excitatory,A1C
21907,19272,12016,L2/3 IT,Excitatory,A1C
21909,6410,12016,Chandelier,Inhibitory,A1C
21910,10063,12016,Oligo,Non-neuronal,A1C
21911,1147,12020,Oligo,Non-neuronal,A1C
21916,10280,12022,Astro,Non-neuronal,A1C
21918,17756,12023,Oligo,Non-neuronal,A1C
21919,1658,12025,L5/6 NP,Excitatory,A1C
21920,6016,12026,Oligo,Non-neuronal,A1C
21921,6806,12026,L2/3 IT,Excitatory,A1C
21922,11748,12025,Oligo,Non-neuronal,A1C
21924,15026,12027,L2/3 IT,Excitatory,A1C
21927,5139,12028,Oligo,Non-neuronal,A1C
21928,5452,12029,L5 IT,Excitatory,A1C
21931,20458,12029,Oligo,Non-neuronal,A1C
21934,12634,12029,L6 IT,Excitatory,A1C
21935,19792,12030,L2/3 IT,Excitatory,A1C
21938,10575,12031,L5 IT,Excitatory,A1C
21939,3457,12034,Oligo,Non-neuronal,A1C
21940,6173,12034,L5/6 NP,Excitatory,A1C
21946,21056,12034,Oligo,Non-neuronal,A1C
21951,7007,12040,L6 CT,Excitatory,A1C
21953,14985,12039,L6B,Excitatory,A1C
21954,16903,12041,Oligo,Non-neuronal,A1C
21957,10074,12042,Oligo,Non-neuronal,A1C
21958,4375,12045,SST,Inhibitory,A1C
21959,11234,12046,L6 IT,Excitatory,A1C
21960,14643,12045,Astro,Non-neuronal,A1C
21961,3493,12048,Astro,Non-neuronal,A1C
21962,8634,12046,Oligo,Non-neuronal,A1C
21964,3377,12050,Oligo,Non-neuronal,A1C
21965,10816,12049,Oligo,Non-neuronal,A1C
21966,12270,12048,SST,Inhibitory,A1C
21967,13428,12050,Oligo,Non-neuronal,A1C
21968,5665,12052,L6 CT,Excitatory,A1C
21969,17997,12051,L6 IT Car3,Excitatory,A1C
21971,6426,12052,L5 IT,Excitatory,A1C
21972,8132,12053,Oligo,Non-neuronal,A1C
21973,21023,12052,L2/3 IT,Excitatory,A1C
21974,1381,12056,L6 IT,Excitatory,A1C
21975,2584,12055,SNCG,Inhibitory,A1C
21976,7827,12054,Oligo,Non-neuronal,A1C
21977,11711,12054,Astro,Non-neuronal,A1C
21978,18301,12054,VIP,Inhibitory,A1C
21979,499,12056,Astro,Non-neuronal,A1C
21981,19430,12057,Astro,Non-neuronal,A1C
21982,19864,12056,VIP,Inhibitory,A1C
21985,6582,12060,Astro,Non-neuronal,A1C
21986,12126,12060,Oligo,Non-neuronal,A1C
21987,454,12061,Oligo,Non-neuronal,A1C
21988,3874,12062,L6 IT Car3,Excitatory,A1C
21991,17772,12062,Oligo,Non-neuronal,A1C
21992,2854,12063,Micro/PVM,Non-neuronal,A1C
21993,2988,12063,Oligo,Non-neuronal,A1C
21994,5118,12062,Oligo,Non-neuronal,A1C
21995,15387,12064,Oligo,Non-neuronal,A1C
21996,15766,12062,Oligo,Non-neuronal,A1C
21998,1325,12065,L6 IT,Excitatory,A1C
22000,16477,12065,L4 IT,Excitatory,A1C
22002,11554,12067,Oligo,Non-neuronal,A1C
22003,12881,12066,Astro,Non-neuronal,A1C
22005,13828,12067,L5 IT,Excitatory,A1C
22006,13954,12066,L5 IT,Excitatory,A1C
22007,1883,12069,L2/3 IT,Excitatory,A1C
22008,3460,12067,L2/3 IT,Excitatory,A1C
22009,18769,12071,L2/3 IT,Excitatory,A1C
22010,4540,12071,Oligo,Non-neuronal,A1C
22011,5048,12072,Oligo,Non-neuronal,A1C
22013,19580,12072,LAMP5,Inhibitory,A1C
22014,5017,12073,Oligo,Non-neuronal,A1C
22017,14271,12073,VIP,Inhibitory,A1C
22019,17161,12076,L4 IT,Excitatory,A1C
22020,21069,12075,L2/3 IT,Excitatory,A1C
22024,681,12082,Astro,Non-neuronal,A1C
22025,8896,12083,PVALB,Inhibitory,A1C
22028,18913,12085,Oligo,Non-neuronal,A1C
22031,16705,12090,PVALB,Inhibitory,A1C
22033,468,12099,Oligo,Non-neuronal,A1C
22039,7326,12094,Oligo,Non-neuronal,A1C
22040,13787,12094,L6 IT Car3,Excitatory,A1C
22044,437,12095,Oligo,Non-neuronal,A1C
22045,8216,12097,Oligo,Non-neuronal,A1C
22046,17233,12098,VIP,Inhibitory,A1C
22047,18100,12097,Micro/PVM,Non-neuronal,A1C
22050,3184,12098,Oligo,Non-neuronal,A1C
22053,18407,12098,Oligo,Non-neuronal,A1C
22054,6627,12099,L6 IT Car3,Excitatory,A1C
22062,15711,12102,L4 IT,Excitatory,A1C
22065,14479,12104,Micro/PVM,Non-neuronal,A1C
22067,1473,12105,SST,Inhibitory,A1C
22072,9204,12107,Astro,Non-neuronal,A1C
22073,12048,12108,L6 IT Car3,Excitatory,A1C
22074,14258,12107,Micro/PVM,Non-neuronal,A1C
22075,14386,12107,Oligo,Non-neuronal,A1C
22079,18493,12111,L2/3 IT,Excitatory,A1C
22081,2635,12112,Oligo,Non-neuronal,A1C
22082,7106,12112,Astro,Non-neuronal,A1C
22083,9389,12112,Oligo,Non-neuronal,A1C
22084,9629,12113,L6 IT,Excitatory,A1C
22085,14345,12113,Oligo,Non-neuronal,A1C
22086,19735,12113,L2/3 IT,Excitatory,A1C
22087,1253,12114,L6 IT,Excitatory,A1C
22089,6026,12117,Oligo,Non-neuronal,A1C
22092,11002,12120,L5 IT,Excitatory,A1C
22094,9319,12122,VLMC,Non-neuronal,A1C
22096,11200,12121,L5 IT,Excitatory,A1C
22097,19004,12122,L2/3 IT,Excitatory,A1C
22100,10048,12122,Oligo,Non-neuronal,A1C
22101,19452,12123,VIP,Inhibitory,A1C
22102,1915,12125,Astro,Non-neuronal,A1C
22107,10286,12125,L6 IT,Excitatory,A1C
22110,14915,12129,L6 IT Car3,Excitatory,A1C
22114,1869,12130,L6 IT Car3,Excitatory,A1C
22116,19836,12128,Oligo,Non-neuronal,A1C
22119,17242,12132,Oligo,Non-neuronal,A1C
22121,6149,12134,Micro/PVM,Non-neuronal,A1C
22122,7351,12134,Oligo,Non-neuronal,A1C
22124,21337,12135,OPC,Non-neuronal,A1C
22125,18011,12134,L2/3 IT,Excitatory,A1C
22126,19206,12136,L2/3 IT,Excitatory,A1C
22127,633,12138,OPC,Non-neuronal,A1C
22130,10627,12137,Oligo,Non-neuronal,A1C
22133,6905,12139,Oligo,Non-neuronal,A1C
22135,21892,12138,L2/3 IT,Excitatory,A1C
22136,304,12142,L5/6 NP,Excitatory,A1C
22139,4967,12141,Oligo,Non-neuronal,A1C
22143,15133,12143,Oligo,Non-neuronal,A1C
22144,19816,12143,Oligo,Non-neuronal,A1C
22145,3343,12145,Oligo,Non-neuronal,A1C
22147,13102,12145,Oligo,Non-neuronal,A1C
22148,267,12145,Oligo,Non-neuronal,A1C
22149,13003,12146,Oligo,Non-neuronal,A1C
22150,19951,12147,Oligo,Non-neuronal,A1C
22151,20798,12146,L2/3 IT,Excitatory,A1C
22154,7021,12152,L5 IT,Excitatory,A1C
22155,10987,12150,Oligo,Non-neuronal,A1C
22157,6212,12151,Astro,Non-neuronal,A1C
22162,10436,12153,L6 IT Car3,Excitatory,A1C
22165,14892,12154,Oligo,Non-neuronal,A1C
22166,17870,12155,SNCG,Inhibitory,A1C
22170,3751,12158,Oligo,Non-neuronal,A1C
22177,11792,12160,L6 IT Car3,Excitatory,A1C
22180,12645,12163,L5 IT,Excitatory,A1C
22181,13954,12163,Oligo,Non-neuronal,A1C
22186,19616,12170,Chandelier,Inhibitory,A1C
22188,7712,12172,VIP,Inhibitory,A1C
22189,10143,12172,Micro/PVM,Non-neuronal,A1C
22190,14168,12173,Oligo,Non-neuronal,A1C
22191,14396,12172,Oligo,Non-neuronal,A1C
22193,5505,12174,L5 IT,Excitatory,A1C
22194,16905,12174,Oligo,Non-neuronal,A1C
22197,9563,12175,Oligo,Non-neuronal,A1C
22200,2044,12180,Oligo,Non-neuronal,A1C
22201,8029,12180,L5/6 NP,Excitatory,A1C
22202,3401,12181,L5 IT,Excitatory,A1C
22205,6441,12184,Oligo,Non-neuronal,A1C
22209,11768,12185,Oligo,Non-neuronal,A1C
22213,12960,12185,Oligo,Non-neuronal,A1C
22217,4484,12190,Micro/PVM,Non-neuronal,A1C
22221,9747,12192,Oligo,Non-neuronal,A1C
22225,89,12194,Oligo,Non-neuronal,A1C
22227,13633,12193,Oligo,Non-neuronal,A1C
22228,17761,12194,L4 IT,Excitatory,A1C
22229,20222,12194,Oligo,Non-neuronal,A1C
22230,21054,12194,L2/3 IT,Excitatory,A1C
22231,2484,12196,VLMC,Non-neuronal,A1C
22233,18977,12195,OPC,Non-neuronal,A1C
22237,7440,12200,Oligo,Non-neuronal,A1C
22238,13824,12199,Micro/PVM,Non-neuronal,A1C
22239,14068,12199,L4 IT,Excitatory,A1C
22241,15798,12197,L2/3 IT,Excitatory,A1C
22248,15755,12202,L2/3 IT,Excitatory,A1C
22249,1586,12203,L5 IT,Excitatory,A1C
22254,2184,12208,Astro,Non-neuronal,A1C
22255,15122,12208,L4 IT,Excitatory,A1C
22256,6459,12210,Oligo,Non-neuronal,A1C
22259,11704,12209,L5 IT,Excitatory,A1C
22262,16099,12212,L2/3 IT,Excitatory,A1C
22264,20799,12212,L2/3 IT,Excitatory,A1C
22266,6604,12214,L5 IT,Excitatory,A1C
22267,10882,12214,Oligo,Non-neuronal,A1C
22268,12027,12214,L5 IT,Excitatory,A1C
22271,9223,12217,Oligo,Non-neuronal,A1C
22273,20606,12218,VIP,Inhibitory,A1C
22274,21554,12220,Micro/PVM,Non-neuronal,A1C
22275,7177,12223,L6 CT,Excitatory,A1C
22277,13253,12220,Oligo,Non-neuronal,A1C
22278,14686,12220,L5 IT,Excitatory,A1C
22280,14245,12223,Oligo,Non-neuronal,A1C
22281,2501,12223,Oligo,Non-neuronal,A1C
22282,16123,12224,L4 IT,Excitatory,A1C
22283,12128,12226,L6B,Excitatory,A1C
22284,13820,12225,L4 IT,Excitatory,A1C
22287,3450,12227,L2/3 IT,Excitatory,A1C
22288,4392,12228,Micro/PVM,Non-neuronal,A1C
22291,12941,12228,L5 IT,Excitatory,A1C
22292,7455,12228,Oligo,Non-neuronal,A1C
22293,16408,12229,Oligo,Non-neuronal,A1C
22294,18436,12229,L2/3 IT,Excitatory,A1C
22297,8897,12234,Oligo,Non-neuronal,A1C
22298,11201,12234,L5 IT,Excitatory,A1C
22300,863,12237,L6 IT,Excitatory,A1C
22303,7366,12236,L5 IT,Excitatory,A1C
22304,13220,12237,Oligo,Non-neuronal,A1C
22309,8189,12238,Oligo,Non-neuronal,A1C
22310,8233,12237,Oligo,Non-neuronal,A1C
22311,10246,12237,Oligo,Non-neuronal,A1C
22316,8460,12239,Chandelier,Inhibitory,A1C
22319,17501,12240,VIP,Inhibitory,A1C
22320,1150,12241,Oligo,Non-neuronal,A1C
22321,6590,12242,Micro/PVM,Non-neuronal,A1C
22325,14623,12243,Oligo,Non-neuronal,A1C
22327,19243,12243,PVALB,Inhibitory,A1C
22330,612,12247,Oligo,Non-neuronal,A1C
22332,10830,12248,L5 IT,Excitatory,A1C
22333,9245,12248,Oligo,Non-neuronal,A1C
22334,11401,12248,L5 IT,Excitatory,A1C
22335,5741,12249,L6 IT,Excitatory,A1C
22337,1407,12251,L5 IT,Excitatory,A1C
22338,1878,12251,Astro,Non-neuronal,A1C
22343,9214,12253,Oligo,Non-neuronal,A1C
22345,12114,12254,Oligo,Non-neuronal,A1C
22346,3893,12255,L6 IT Car3,Excitatory,A1C
22349,17253,12255,Oligo,Non-neuronal,A1C
22350,20737,12255,Oligo,Non-neuronal,A1C
22351,737,12256,Oligo,Non-neuronal,A1C
22355,2069,12262,Oligo,Non-neuronal,A1C
22356,4268,12261,Oligo,Non-neuronal,A1C
22357,17901,12254,L2/3 IT,Excitatory,A1C
22359,11768,12261,Micro/PVM,Non-neuronal,A1C
22360,14860,12263,Oligo,Non-neuronal,A1C
22361,7218,12264,Oligo,Non-neuronal,A1C
22362,7498,12265,Oligo,Non-neuronal,A1C
22365,17226,12265,Oligo,Non-neuronal,A1C
22366,7914,12266,SST,Inhibitory,A1C
22367,8243,12265,Oligo,Non-neuronal,A1C
22370,10180,12269,L5/6 NP,Excitatory,A1C
22375,9441,12272,L2/3 IT,Excitatory,A1C
22376,10977,12271,Oligo,Non-neuronal,A1C
22377,13843,12271,PVALB,Inhibitory,A1C
22380,2040,12272,SST,Inhibitory,A1C
22381,16597,12268,SST,Inhibitory,A1C
22382,16786,12272,Oligo,Non-neuronal,A1C
22383,18328,12277,Micro/PVM,Non-neuronal,A1C
22384,2334,12275,Oligo,Non-neuronal,A1C
22386,10253,12275,Oligo,Non-neuronal,A1C
22387,12702,12274,PVALB,Inhibitory,A1C
22388,18569,12277,L2/3 IT,Excitatory,A1C
22396,8626,12279,L5/6 NP,Excitatory,A1C
22398,11372,12280,Astro,Non-neuronal,A1C
22401,19980,12279,L2/3 IT,Excitatory,A1C
22408,15690,12283,Oligo,Non-neuronal,A1C
22411,11094,12286,SST,Inhibitory,A1C
22413,5128,12288,SST,Inhibitory,A1C
22415,2640,12290,L6 IT Car3,Excitatory,A1C
22416,6156,12289,Micro/PVM,Non-neuronal,A1C
22417,6522,12288,PVALB,Inhibitory,A1C
22418,7008,12288,Micro/PVM,Non-neuronal,A1C
22419,13260,12288,L6B,Excitatory,A1C
22421,16284,12289,L2/3 IT,Excitatory,A1C
22422,1328,12292,Astro,Non-neuronal,A1C
22423,4229,12291,Oligo,Non-neuronal,A1C
22424,20661,12291,Oligo,Non-neuronal,A1C
22425,3040,12293,Endo,Non-neuronal,A1C
22428,14857,12294,Oligo,Non-neuronal,A1C
22429,8026,12296,Oligo,Non-neuronal,A1C
22430,2765,12298,L5 IT,Excitatory,A1C
22431,9332,12298,Astro,Non-neuronal,A1C
22435,21702,12298,OPC,Non-neuronal,A1C
22436,2093,12298,SST,Inhibitory,A1C
22439,15097,12299,Oligo,Non-neuronal,A1C
