cell_label,x,y,celltype_F,celltype_F_class,area
30228,29454,10850,Oligo,Non-neuronal,S1C
30231,33475,10851,Oligo,Non-neuronal,S1C
30235,17408,10853,Oligo,Non-neuronal,S1C
30236,29619,10853,Oligo,Non-neuronal,S1C
30238,1174,10855,Chandelier,Inhibitory,S1C
30239,6580,10854,Astro,Non-neuronal,S1C
30243,29590,10855,Oligo,Non-neuronal,S1C
30244,35367,10856,OPC,Non-neuronal,S1C
30251,33531,10856,Oligo,Non-neuronal,S1C
30252,34900,10856,OPC,Non-neuronal,S1C
30253,36026,10856,Oligo,Non-neuronal,S1C
30254,2008,10861,Oligo,Non-neuronal,S1C
30255,27677,10857,Oligo,Non-neuronal,S1C
30256,3415,10859,Oligo,Non-neuronal,S1C
30257,14169,10860,Oligo,Non-neuronal,S1C
30259,17243,10859,Oligo,Non-neuronal,S1C
30260,17692,10859,Oligo,Non-neuronal,S1C
30262,2273,10863,Oligo,Non-neuronal,S1C
30264,24554,10861,Oligo,Non-neuronal,S1C
30265,25545,10861,Micro/PVM,Non-neuronal,S1C
30268,26856,10862,Oligo,Non-neuronal,S1C
30269,31892,10864,Oligo,Non-neuronal,S1C
30270,28260,10865,Oligo,Non-neuronal,S1C
30271,28693,10865,OPC,Non-neuronal,S1C
30272,30769,10865,Oligo,Non-neuronal,S1C
30273,32217,10864,Oligo,Non-neuronal,S1C
30274,34782,10866,Oligo,Non-neuronal,S1C
30276,3605,10866,Micro/PVM,Non-neuronal,S1C
30277,15275,10867,Oligo,Non-neuronal,S1C
30279,20526,10867,Oligo,Non-neuronal,S1C
30280,25443,10868,Oligo,Non-neuronal,S1C
30282,2890,10867,L5 IT,Excitatory,S1C
30283,15186,10868,Oligo,Non-neuronal,S1C
30284,16264,10869,Oligo,Non-neuronal,S1C
30285,5516,10871,L6 CT,Excitatory,S1C
30287,15832,10869,Oligo,Non-neuronal,S1C
30289,23798,10871,L6 CT,Excitatory,S1C
30291,9321,10873,Oligo,Non-neuronal,S1C
30292,24434,10871,Oligo,Non-neuronal,S1C
30293,28552,10872,Oligo,Non-neuronal,S1C
30294,33215,10874,Oligo,Non-neuronal,S1C
30295,34036,10875,Oligo,Non-neuronal,S1C
30296,9873,10876,Oligo,Non-neuronal,S1C
30297,17801,10875,Oligo,Non-neuronal,S1C
30298,30047,10876,Oligo,Non-neuronal,S1C
30299,5553,10878,Oligo,Non-neuronal,S1C
30301,9843,10877,Oligo,Non-neuronal,S1C
30304,19604,10876,Micro/PVM,Non-neuronal,S1C
30306,26784,10878,Oligo,Non-neuronal,S1C
30307,28139,10878,Oligo,Non-neuronal,S1C
30308,15655,10879,Oligo,Non-neuronal,S1C
30309,22224,10879,LAMP5 LHX6,Inhibitory,S1C
30310,26887,10878,Oligo,Non-neuronal,S1C
30311,31925,10879,Oligo,Non-neuronal,S1C
30313,21765,10881,Oligo,Non-neuronal,S1C
30314,25420,10882,Oligo,Non-neuronal,S1C
30315,28394,10880,Oligo,Non-neuronal,S1C
30316,8153,10881,Oligo,Non-neuronal,S1C
30317,31596,10882,Oligo,Non-neuronal,S1C
30318,36455,10882,Astro,Non-neuronal,S1C
30320,1647,10882,Oligo,Non-neuronal,S1C
30321,2220,10882,L5/6 NP,Excitatory,S1C
30322,9432,10883,Oligo,Non-neuronal,S1C
30323,17359,10884,Astro,Non-neuronal,S1C
30324,70,10885,L2/3 IT,Excitatory,S1C
30326,9139,10887,OPC,Non-neuronal,S1C
30327,24016,10886,Oligo,Non-neuronal,S1C
30328,25746,10886,Oligo,Non-neuronal,S1C
30329,29216,10886,Oligo,Non-neuronal,S1C
30330,29810,10887,Oligo,Non-neuronal,S1C
30331,30319,10887,Oligo,Non-neuronal,S1C
30332,31508,10886,Oligo,Non-neuronal,S1C
30333,34681,10886,Oligo,Non-neuronal,S1C
30335,17563,10888,Oligo,Non-neuronal,S1C
30336,24143,10888,Oligo,Non-neuronal,S1C
30337,3719,10890,L6 IT,Excitatory,S1C
30338,23498,10890,Oligo,Non-neuronal,S1C
30339,526,10892,VIP,Inhibitory,S1C
30341,6107,10892,L6 CT,Excitatory,S1C
30345,35352,10892,Oligo,Non-neuronal,S1C
30348,9984,10893,Oligo,Non-neuronal,S1C
30349,18380,10895,Oligo,Non-neuronal,S1C
30354,8501,10894,Oligo,Non-neuronal,S1C
30357,21482,10894,Oligo,Non-neuronal,S1C
30359,28019,10895,Oligo,Non-neuronal,S1C
30362,18824,10897,OPC,Non-neuronal,S1C
30363,27976,10898,Oligo,Non-neuronal,S1C
30366,6905,10900,Oligo,Non-neuronal,S1C
30368,14749,10898,Oligo,Non-neuronal,S1C
30369,17754,10898,Oligo,Non-neuronal,S1C
30370,26118,10898,Oligo,Non-neuronal,S1C
30371,31159,10899,Oligo,Non-neuronal,S1C
30373,34430,10898,Oligo,Non-neuronal,S1C
30376,22869,10900,LAMP5 LHX6,Inhibitory,S1C
30377,35825,10901,Oligo,Non-neuronal,S1C
30378,3469,10902,Astro,Non-neuronal,S1C
30380,10124,10902,VIP,Inhibitory,S1C
30382,19859,10901,Oligo,Non-neuronal,S1C
30384,16229,10904,Astro,Non-neuronal,S1C
30385,17482,10903,Micro/PVM,Non-neuronal,S1C
30386,36034,10903,Oligo,Non-neuronal,S1C
30390,10520,10908,Oligo,Non-neuronal,S1C
30393,15830,10908,Oligo,Non-neuronal,S1C
30395,18747,10907,Astro,Non-neuronal,S1C
30398,32993,10910,Oligo,Non-neuronal,S1C
30400,1156,10910,L5 IT,Excitatory,S1C
30401,16760,10911,Oligo,Non-neuronal,S1C
30402,34537,10912,Oligo,Non-neuronal,S1C
30403,35437,10911,OPC,Non-neuronal,S1C
30404,961,10913,SST,Inhibitory,S1C
30408,8048,10912,Oligo,Non-neuronal,S1C
30409,17450,10912,Oligo,Non-neuronal,S1C
30410,22927,10910,L6 IT,Excitatory,S1C
30411,33041,10912,Oligo,Non-neuronal,S1C
30412,14066,10915,Oligo,Non-neuronal,S1C
30413,21225,10915,Oligo,Non-neuronal,S1C
30414,26143,10914,Oligo,Non-neuronal,S1C
30416,15408,10915,Oligo,Non-neuronal,S1C
30417,25537,10916,OPC,Non-neuronal,S1C
30418,27958,10916,Oligo,Non-neuronal,S1C
30420,21798,10917,L5 ET,Excitatory,S1C
30421,28713,10919,Oligo,Non-neuronal,S1C
30422,34705,10918,Oligo,Non-neuronal,S1C
30423,36415,10917,Oligo,Non-neuronal,S1C
30425,4902,10921,L6B,Excitatory,S1C
30426,9324,10921,Oligo,Non-neuronal,S1C
30428,17382,10920,Oligo,Non-neuronal,S1C
30429,6769,10921,L6 CT,Excitatory,S1C
30431,30125,10921,Oligo,Non-neuronal,S1C
30432,31541,10922,Oligo,Non-neuronal,S1C
30433,32652,10922,Oligo,Non-neuronal,S1C
30434,16045,10924,Oligo,Non-neuronal,S1C
30435,17614,10923,Oligo,Non-neuronal,S1C
30436,19250,10923,Oligo,Non-neuronal,S1C
30438,24400,10925,Oligo,Non-neuronal,S1C
30439,31937,10923,Oligo,Non-neuronal,S1C
30440,32565,10923,OPC,Non-neuronal,S1C
30443,13011,10926,Oligo,Non-neuronal,S1C
30444,28652,10927,Oligo,Non-neuronal,S1C
30446,17534,10929,Oligo,Non-neuronal,S1C
30447,20309,10928,L6 CT,Excitatory,S1C
30449,22361,10928,L6 CT,Excitatory,S1C
30453,34798,10928,Oligo,Non-neuronal,S1C
30454,4106,10931,Astro,Non-neuronal,S1C
30457,14796,10929,Oligo,Non-neuronal,S1C
30458,17140,10930,Oligo,Non-neuronal,S1C
30459,21279,10930,Oligo,Non-neuronal,S1C
30460,24440,10931,Micro/PVM,Non-neuronal,S1C
30461,24499,10931,Oligo,Non-neuronal,S1C
30462,25281,10930,Oligo,Non-neuronal,S1C
30463,28333,10930,Oligo,Non-neuronal,S1C
30464,28748,10931,Oligo,Non-neuronal,S1C
30465,31494,10930,Astro,Non-neuronal,S1C
30468,3174,10932,Oligo,Non-neuronal,S1C
30471,19557,10933,Oligo,Non-neuronal,S1C
30473,12277,10934,Oligo,Non-neuronal,S1C
30475,20339,10932,Oligo,Non-neuronal,S1C
30477,30491,10934,Oligo,Non-neuronal,S1C
30481,12170,10935,Oligo,Non-neuronal,S1C
30482,22423,10936,Oligo,Non-neuronal,S1C
30483,25153,10936,Oligo,Non-neuronal,S1C
30484,33519,10936,OPC,Non-neuronal,S1C
30486,11573,10936,Astro,Non-neuronal,S1C
30488,2563,10940,Chandelier,Inhibitory,S1C
30491,16111,10940,Oligo,Non-neuronal,S1C
30492,17986,10940,Oligo,Non-neuronal,S1C
30493,22159,10940,Oligo,Non-neuronal,S1C
30494,22324,10941,L6 IT,Excitatory,S1C
30496,24973,10944,Oligo,Non-neuronal,S1C
30497,2624,10944,Oligo,Non-neuronal,S1C
30498,14555,10945,Oligo,Non-neuronal,S1C
30499,15868,10945,Oligo,Non-neuronal,S1C
30504,22652,10946,Oligo,Non-neuronal,S1C
30506,797,10948,Oligo,Non-neuronal,S1C
30510,26399,10947,Oligo,Non-neuronal,S1C
30513,10163,10950,Oligo,Non-neuronal,S1C
30514,3356,10950,Oligo,Non-neuronal,S1C
30518,30926,10952,Oligo,Non-neuronal,S1C
30520,3141,10955,Oligo,Non-neuronal,S1C
30521,10538,10954,Oligo,Non-neuronal,S1C
30522,28938,10955,Astro,Non-neuronal,S1C
30523,30285,10953,Oligo,Non-neuronal,S1C
30524,32985,10954,Oligo,Non-neuronal,S1C
30525,33784,10950,Oligo,Non-neuronal,S1C
30526,36149,10954,Oligo,Non-neuronal,S1C
30527,6508,10954,Oligo,Non-neuronal,S1C
30529,17645,10955,Oligo,Non-neuronal,S1C
30530,23785,10956,Oligo,Non-neuronal,S1C
30531,23965,10953,Oligo,Non-neuronal,S1C
30532,25044,10955,OPC,Non-neuronal,S1C
30533,28235,10955,Oligo,Non-neuronal,S1C
30534,28595,10956,Oligo,Non-neuronal,S1C
30535,9981,10958,Micro/PVM,Non-neuronal,S1C
30538,26044,10956,Oligo,Non-neuronal,S1C
30541,17102,10959,Oligo,Non-neuronal,S1C
30542,19774,10960,Oligo,Non-neuronal,S1C
30543,35677,10958,Oligo,Non-neuronal,S1C
30545,415,10960,Oligo,Non-neuronal,S1C
30547,7711,10961,Oligo,Non-neuronal,S1C
30548,11969,10962,OPC,Non-neuronal,S1C
30549,26524,10961,LAMP5 LHX6,Inhibitory,S1C
30550,27149,10960,Oligo,Non-neuronal,S1C
30553,21261,10963,Oligo,Non-neuronal,S1C
30555,27770,10963,Oligo,Non-neuronal,S1C
30556,28741,10963,Oligo,Non-neuronal,S1C
30557,387,10965,L5 IT,Excitatory,S1C
30560,15552,10964,Oligo,Non-neuronal,S1C
30561,15713,10964,OPC,Non-neuronal,S1C
30562,22059,10963,Oligo,Non-neuronal,S1C
30564,22367,10964,Oligo,Non-neuronal,S1C
30565,32443,10963,Oligo,Non-neuronal,S1C
30567,1588,10966,Astro,Non-neuronal,S1C
30569,12078,10966,Oligo,Non-neuronal,S1C
30571,1944,10970,VIP,Inhibitory,S1C
30572,8588,10968,Oligo,Non-neuronal,S1C
30574,21289,10967,L6 IT,Excitatory,S1C
30575,22446,10967,Oligo,Non-neuronal,S1C
30576,32142,10968,Oligo,Non-neuronal,S1C
30578,5924,10970,Oligo,Non-neuronal,S1C
30579,11475,10970,Oligo,Non-neuronal,S1C
30580,26421,10970,Oligo,Non-neuronal,S1C
30583,22711,10968,L6 IT Car3,Excitatory,S1C
30584,31587,10969,Astro,Non-neuronal,S1C
30585,35961,10970,Oligo,Non-neuronal,S1C
30587,6118,10973,Oligo,Non-neuronal,S1C
30588,12469,10973,Oligo,Non-neuronal,S1C
30590,1358,10976,L2/3 IT,Excitatory,S1C
30591,10696,10973,Oligo,Non-neuronal,S1C
30594,35009,10975,Oligo,Non-neuronal,S1C
30595,35054,10974,SST CHODL,Inhibitory,S1C
30596,36029,10974,Oligo,Non-neuronal,S1C
30597,857,10976,L4 IT,Excitatory,S1C
30599,36173,10978,Oligo,Non-neuronal,S1C
30600,14961,10980,Oligo,Non-neuronal,S1C
30601,27871,10981,Oligo,Non-neuronal,S1C
30602,5286,10982,Oligo,Non-neuronal,S1C
30605,12241,10982,Astro,Non-neuronal,S1C
30606,20314,10981,Oligo,Non-neuronal,S1C
30607,21221,10982,Oligo,Non-neuronal,S1C
30608,27439,10982,Oligo,Non-neuronal,S1C
30609,598,10985,L5 IT,Excitatory,S1C
30612,13873,10983,Oligo,Non-neuronal,S1C
30613,32253,10983,Oligo,Non-neuronal,S1C
30615,22777,10985,Oligo,Non-neuronal,S1C
30617,7839,10985,Astro,Non-neuronal,S1C
30619,33887,10987,Oligo,Non-neuronal,S1C
30622,30193,10991,Oligo,Non-neuronal,S1C
30624,2300,10992,Oligo,Non-neuronal,S1C
30625,2598,10992,L5 IT,Excitatory,S1C
30626,5889,10993,Astro,Non-neuronal,S1C
30628,19067,10993,Oligo,Non-neuronal,S1C
30629,19167,10992,Astro,Non-neuronal,S1C
30630,19600,10993,Oligo,Non-neuronal,S1C
30631,23384,10993,Oligo,Non-neuronal,S1C
30632,27129,10992,Oligo,Non-neuronal,S1C
30635,27660,10994,Oligo,Non-neuronal,S1C
30636,28234,10993,Oligo,Non-neuronal,S1C
30637,2644,11007,L5 IT,Excitatory,S1C
30639,9469,10995,Oligo,Non-neuronal,S1C
30640,9639,10994,SST,Inhibitory,S1C
30642,20444,10995,Oligo,Non-neuronal,S1C
30643,24607,10995,Oligo,Non-neuronal,S1C
30646,19034,10997,Oligo,Non-neuronal,S1C
30647,22345,10997,Oligo,Non-neuronal,S1C
30648,23039,10997,Micro/PVM,Non-neuronal,S1C
30649,23943,10998,Oligo,Non-neuronal,S1C
30651,30875,10997,Oligo,Non-neuronal,S1C
30652,34789,10998,Oligo,Non-neuronal,S1C
30654,30046,10999,Oligo,Non-neuronal,S1C
30655,31311,10998,Astro,Non-neuronal,S1C
30656,31919,10999,Oligo,Non-neuronal,S1C
30657,34291,10999,Oligo,Non-neuronal,S1C
30659,13229,11001,OPC,Non-neuronal,S1C
30661,35686,11000,Astro,Non-neuronal,S1C
30662,6858,11003,Oligo,Non-neuronal,S1C
30663,13968,11003,Oligo,Non-neuronal,S1C
30664,33491,11005,Oligo,Non-neuronal,S1C
30667,13524,11004,Astro,Non-neuronal,S1C
30668,14181,11005,Oligo,Non-neuronal,S1C
30669,19974,11005,Oligo,Non-neuronal,S1C
30670,20925,11005,PAX6,Inhibitory,S1C
30671,21363,11004,Oligo,Non-neuronal,S1C
30672,27179,11006,Oligo,Non-neuronal,S1C
30674,30676,11004,Oligo,Non-neuronal,S1C
30676,9320,11007,Oligo,Non-neuronal,S1C
30677,11096,11007,Oligo,Non-neuronal,S1C
30678,33138,11006,Oligo,Non-neuronal,S1C
30680,5240,11009,L5/6 NP,Excitatory,S1C
30681,12397,11009,Oligo,Non-neuronal,S1C
30682,26140,11008,Oligo,Non-neuronal,S1C
30683,29393,11009,Micro/PVM,Non-neuronal,S1C
30684,30753,11008,Oligo,Non-neuronal,S1C
30687,30852,11011,Oligo,Non-neuronal,S1C
30689,10402,11012,Oligo,Non-neuronal,S1C
30692,18517,11012,SST,Inhibitory,S1C
30694,30438,11012,Oligo,Non-neuronal,S1C
30695,33059,11013,Oligo,Non-neuronal,S1C
30700,7045,11015,Oligo,Non-neuronal,S1C
30702,10798,11015,Oligo,Non-neuronal,S1C
30703,21253,11016,Oligo,Non-neuronal,S1C
30706,31044,11015,Oligo,Non-neuronal,S1C
30707,34337,11014,Oligo,Non-neuronal,S1C
30708,36214,11015,Oligo,Non-neuronal,S1C
30710,12690,11018,Oligo,Non-neuronal,S1C
30712,20497,11018,Oligo,Non-neuronal,S1C
30715,29264,11018,Oligo,Non-neuronal,S1C
30716,30252,11017,Oligo,Non-neuronal,S1C
30717,8603,11019,Astro,Non-neuronal,S1C
30718,16260,11017,Oligo,Non-neuronal,S1C
30719,17910,11019,Oligo,Non-neuronal,S1C
30721,19486,11019,Oligo,Non-neuronal,S1C
30722,25031,11018,Oligo,Non-neuronal,S1C
30724,29849,11019,Oligo,Non-neuronal,S1C
30726,34232,11019,Oligo,Non-neuronal,S1C
30727,5823,11020,LAMP5 LHX6,Inhibitory,S1C
30728,8280,11020,Oligo,Non-neuronal,S1C
30729,8766,11020,Oligo,Non-neuronal,S1C
30731,12633,11021,Oligo,Non-neuronal,S1C
30732,19819,11020,Oligo,Non-neuronal,S1C
30733,20967,11020,Oligo,Non-neuronal,S1C
30734,31732,11020,Oligo,Non-neuronal,S1C
30735,31849,11021,Oligo,Non-neuronal,S1C
30737,2739,11023,L6 IT Car3,Excitatory,S1C
30738,15614,11022,Oligo,Non-neuronal,S1C
30739,20257,11022,Oligo,Non-neuronal,S1C
30741,27678,11021,Oligo,Non-neuronal,S1C
30742,33404,11023,Oligo,Non-neuronal,S1C
30745,4181,11022,L6 IT Car3,Excitatory,S1C
30746,19531,11024,Oligo,Non-neuronal,S1C
30748,18078,11026,Oligo,Non-neuronal,S1C
30749,28005,11026,Oligo,Non-neuronal,S1C
30751,23579,11028,Oligo,Non-neuronal,S1C
30753,4577,11029,L5 IT,Excitatory,S1C
30754,12595,11029,Micro/PVM,Non-neuronal,S1C
30755,15997,11029,Oligo,Non-neuronal,S1C
30756,32804,11028,Oligo,Non-neuronal,S1C
30759,22218,11032,Oligo,Non-neuronal,S1C
30760,22272,11030,Oligo,Non-neuronal,S1C
30761,26742,11030,Oligo,Non-neuronal,S1C
30762,26970,11030,Astro,Non-neuronal,S1C
30763,3904,11033,Oligo,Non-neuronal,S1C
30764,19176,11032,Oligo,Non-neuronal,S1C
30765,19599,11034,Oligo,Non-neuronal,S1C
30767,22599,11032,Oligo,Non-neuronal,S1C
30769,27174,11032,Oligo,Non-neuronal,S1C
30770,30965,11032,Oligo,Non-neuronal,S1C
30771,1531,11034,SST,Inhibitory,S1C
30773,18845,11034,Oligo,Non-neuronal,S1C
30774,31922,11034,Oligo,Non-neuronal,S1C
30777,5659,11041,Oligo,Non-neuronal,S1C
30778,5698,11036,Oligo,Non-neuronal,S1C
30780,9044,11038,Astro,Non-neuronal,S1C
30781,36293,11036,Oligo,Non-neuronal,S1C
30782,7553,11039,Oligo,Non-neuronal,S1C
30783,27251,11038,Oligo,Non-neuronal,S1C
30784,27705,11037,Oligo,Non-neuronal,S1C
30785,33342,11037,Oligo,Non-neuronal,S1C
30786,35827,11038,Oligo,Non-neuronal,S1C
30788,5569,11040,L6 IT,Excitatory,S1C
30791,18671,11039,Oligo,Non-neuronal,S1C
30792,31192,11040,Oligo,Non-neuronal,S1C
30793,33187,11040,Oligo,Non-neuronal,S1C
30794,33575,11040,Astro,Non-neuronal,S1C
30796,13604,11041,Astro,Non-neuronal,S1C
30797,13892,11041,L5/6 NP,Excitatory,S1C
30798,15295,11042,Oligo,Non-neuronal,S1C
30799,19556,11042,Astro,Non-neuronal,S1C
30800,30210,11043,Oligo,Non-neuronal,S1C
30803,16205,11044,Oligo,Non-neuronal,S1C
30804,23804,11043,Oligo,Non-neuronal,S1C
30805,29261,11044,Oligo,Non-neuronal,S1C
30807,3578,11046,SST,Inhibitory,S1C
30808,14847,11044,Oligo,Non-neuronal,S1C
30809,17698,11045,OPC,Non-neuronal,S1C
30810,33740,11045,Oligo,Non-neuronal,S1C
30811,2489,11046,L4 IT,Excitatory,S1C
30812,2887,11048,PVALB,Inhibitory,S1C
30813,6103,11047,Oligo,Non-neuronal,S1C
30814,18423,11047,Oligo,Non-neuronal,S1C
30815,19650,11047,Oligo,Non-neuronal,S1C
30817,11317,11048,Oligo,Non-neuronal,S1C
30818,26493,11049,Oligo,Non-neuronal,S1C
30819,29786,11048,Oligo,Non-neuronal,S1C
30821,35496,11049,Oligo,Non-neuronal,S1C
30822,36414,11049,Oligo,Non-neuronal,S1C
30825,10319,11051,Micro/PVM,Non-neuronal,S1C
30826,31178,11051,Oligo,Non-neuronal,S1C
30827,7585,11052,Oligo,Non-neuronal,S1C
30829,25179,11051,Oligo,Non-neuronal,S1C
30833,9999,11053,Oligo,Non-neuronal,S1C
30834,11721,11053,Astro,Non-neuronal,S1C
30835,31732,11054,Oligo,Non-neuronal,S1C
30837,28903,11056,Oligo,Non-neuronal,S1C
30838,30179,11055,Oligo,Non-neuronal,S1C
30840,33085,11057,Oligo,Non-neuronal,S1C
30841,35189,11055,Oligo,Non-neuronal,S1C
30842,2549,11057,OPC,Non-neuronal,S1C
30845,16803,11057,Oligo,Non-neuronal,S1C
30846,25990,11057,Oligo,Non-neuronal,S1C
30847,7283,11058,Micro/PVM,Non-neuronal,S1C
30848,15218,11060,Oligo,Non-neuronal,S1C
30849,16042,11059,Oligo,Non-neuronal,S1C
30850,18572,11060,Oligo,Non-neuronal,S1C
30851,28374,11059,Oligo,Non-neuronal,S1C
30852,34679,11059,Oligo,Non-neuronal,S1C
30853,14096,11060,Oligo,Non-neuronal,S1C
30854,27953,11060,Oligo,Non-neuronal,S1C
30855,21586,11062,Oligo,Non-neuronal,S1C
30856,22007,11064,Oligo,Non-neuronal,S1C
30857,25202,11062,Oligo,Non-neuronal,S1C
30859,4487,11065,OPC,Non-neuronal,S1C
30861,12321,11065,OPC,Non-neuronal,S1C
30863,27543,11066,Oligo,Non-neuronal,S1C
30864,31776,11065,Oligo,Non-neuronal,S1C
30867,1053,11066,L5 IT,Excitatory,S1C
30868,20127,11065,Oligo,Non-neuronal,S1C
30869,22223,11065,Oligo,Non-neuronal,S1C
30875,30502,11068,Astro,Non-neuronal,S1C
30877,383,11070,VIP,Inhibitory,S1C
30879,15037,11070,Oligo,Non-neuronal,S1C
30880,20428,11069,Oligo,Non-neuronal,S1C
30881,22673,11069,Oligo,Non-neuronal,S1C
30882,28486,11069,Oligo,Non-neuronal,S1C
30883,29122,11070,VLMC,Non-neuronal,S1C
30884,34727,11070,Oligo,Non-neuronal,S1C
30886,32403,11071,Oligo,Non-neuronal,S1C
30887,3256,11073,Oligo,Non-neuronal,S1C
30888,14023,11073,Astro,Non-neuronal,S1C
30890,22255,11072,Oligo,Non-neuronal,S1C
30891,30836,11074,Oligo,Non-neuronal,S1C
30892,4531,11074,L5 ET,Excitatory,S1C
30894,24443,11075,Oligo,Non-neuronal,S1C
30895,27067,11075,Oligo,Non-neuronal,S1C
30896,27462,11074,OPC,Non-neuronal,S1C
30898,32454,11076,Micro/PVM,Non-neuronal,S1C
30899,33350,11077,Oligo,Non-neuronal,S1C
30900,34100,11076,Oligo,Non-neuronal,S1C
30901,1235,11076,L5 ET,Excitatory,S1C
30902,2517,11078,OPC,Non-neuronal,S1C
30903,3293,11077,L6 CT,Excitatory,S1C
30904,5912,11077,Oligo,Non-neuronal,S1C
30906,26245,11076,Oligo,Non-neuronal,S1C
30907,6220,11078,Oligo,Non-neuronal,S1C
30908,20493,11079,Oligo,Non-neuronal,S1C
30911,24306,11080,Oligo,Non-neuronal,S1C
30913,32597,11082,Micro/PVM,Non-neuronal,S1C
30914,33024,11080,Micro/PVM,Non-neuronal,S1C
30915,33181,11080,Oligo,Non-neuronal,S1C
30916,35447,11081,Oligo,Non-neuronal,S1C
30917,35486,11082,Oligo,Non-neuronal,S1C
30918,7716,11084,Oligo,Non-neuronal,S1C
30919,9373,11082,Oligo,Non-neuronal,S1C
30921,28313,11082,Oligo,Non-neuronal,S1C
30922,5205,11085,OPC,Non-neuronal,S1C
30925,21340,11083,L2/3 IT,Excitatory,S1C
30927,24762,11084,OPC,Non-neuronal,S1C
30928,30683,11084,Oligo,Non-neuronal,S1C
30929,33585,11084,Oligo,Non-neuronal,S1C
30930,6143,11087,Oligo,Non-neuronal,S1C
30931,31362,11084,Oligo,Non-neuronal,S1C
30934,12433,11087,Oligo,Non-neuronal,S1C
30935,14877,11088,Oligo,Non-neuronal,S1C
30936,26020,11087,Micro/PVM,Non-neuronal,S1C
30937,29273,11088,Oligo,Non-neuronal,S1C
30940,13661,11090,Astro,Non-neuronal,S1C
30943,7005,11093,VLMC,Non-neuronal,S1C
30944,14520,11092,Astro,Non-neuronal,S1C
30945,35276,11093,Oligo,Non-neuronal,S1C
30948,15818,11095,Oligo,Non-neuronal,S1C
30949,31342,11095,Oligo,Non-neuronal,S1C
30950,35347,11095,Oligo,Non-neuronal,S1C
30951,35937,11094,Oligo,Non-neuronal,S1C
30952,36058,11094,Oligo,Non-neuronal,S1C
30954,7811,11096,Oligo,Non-neuronal,S1C
30957,25664,11098,Oligo,Non-neuronal,S1C
30958,30112,11097,Oligo,Non-neuronal,S1C
30959,34894,11096,Oligo,Non-neuronal,S1C
30960,3547,11098,VIP,Inhibitory,S1C
30962,23976,11099,L2/3 IT,Excitatory,S1C
30963,24265,11098,Oligo,Non-neuronal,S1C
30964,1271,11101,L6 CT,Excitatory,S1C
30965,17657,11103,Oligo,Non-neuronal,S1C
30966,21251,11101,Oligo,Non-neuronal,S1C
30968,31775,11102,Oligo,Non-neuronal,S1C
30969,1190,11103,L4 IT,Excitatory,S1C
30971,15448,11103,Astro,Non-neuronal,S1C
30974,32899,11104,Astro,Non-neuronal,S1C
30975,36551,11102,Oligo,Non-neuronal,S1C
30976,15042,11105,Oligo,Non-neuronal,S1C
30977,30369,11105,Oligo,Non-neuronal,S1C
30978,34308,11105,Oligo,Non-neuronal,S1C
30979,35251,11104,L6 CT,Excitatory,S1C
30980,35315,11105,OPC,Non-neuronal,S1C
30982,24614,11107,Oligo,Non-neuronal,S1C
30983,26053,11106,Oligo,Non-neuronal,S1C
30984,33072,11108,Oligo,Non-neuronal,S1C
30985,35551,11108,Micro/PVM,Non-neuronal,S1C
30988,16155,11109,Oligo,Non-neuronal,S1C
30991,34261,11108,Oligo,Non-neuronal,S1C
30993,18529,11111,Astro,Non-neuronal,S1C
30994,22697,11111,Oligo,Non-neuronal,S1C
30995,23796,11111,Oligo,Non-neuronal,S1C
31003,35127,11112,Oligo,Non-neuronal,S1C
31004,5568,11114,Astro,Non-neuronal,S1C
31005,9677,11114,Micro/PVM,Non-neuronal,S1C
31006,23515,11112,Oligo,Non-neuronal,S1C
31007,23688,11114,Astro,Non-neuronal,S1C
31008,25974,11114,Oligo,Non-neuronal,S1C
31009,1154,11115,L5 IT,Excitatory,S1C
31010,1416,11115,SST,Inhibitory,S1C
31011,15778,11116,Oligo,Non-neuronal,S1C
31013,19154,11116,Oligo,Non-neuronal,S1C
31017,24276,11121,Oligo,Non-neuronal,S1C
31018,25467,11117,Oligo,Non-neuronal,S1C
31019,30043,11118,Oligo,Non-neuronal,S1C
31020,15227,11120,Oligo,Non-neuronal,S1C
31021,17678,11119,Oligo,Non-neuronal,S1C
31022,34700,11119,Oligo,Non-neuronal,S1C
31026,13747,11123,Oligo,Non-neuronal,S1C
31027,17709,11123,Oligo,Non-neuronal,S1C
31028,32806,11124,Oligo,Non-neuronal,S1C
31029,15026,11126,Oligo,Non-neuronal,S1C
31031,25196,11125,Astro,Non-neuronal,S1C
31032,5096,11127,Oligo,Non-neuronal,S1C
31033,8508,11126,Micro/PVM,Non-neuronal,S1C
31036,14087,11127,Oligo,Non-neuronal,S1C
31037,15967,11128,Oligo,Non-neuronal,S1C
31038,23734,11125,Oligo,Non-neuronal,S1C
31039,7771,11128,Oligo,Non-neuronal,S1C
31041,11135,11128,Oligo,Non-neuronal,S1C
31042,27268,11127,Oligo,Non-neuronal,S1C
31043,27366,11129,Oligo,Non-neuronal,S1C
31044,27642,11128,Oligo,Non-neuronal,S1C
31047,33485,11129,Micro/PVM,Non-neuronal,S1C
31048,35190,11130,Oligo,Non-neuronal,S1C
31049,15658,11132,Oligo,Non-neuronal,S1C
31050,21301,11130,Oligo,Non-neuronal,S1C
31051,25722,11131,Oligo,Non-neuronal,S1C
