,x,y,celltype_F,rotated_x,rotated_y
11407,12965,15322,Oligo,7540.065124803785,35502.042347416194
11408,13162,15321,Oligo,7427.889718886918,35663.98887657748
11409,11672,15325,Oligo,8279.24200087282,34441.15802484148
11410,11860,15326,Micro/PVM,8170.590478794535,34594.585032731455
11413,13022,15329,Oligo,7501.637203621752,35544.718978886216
11417,11416,15336,Oligo,8417.06689609151,34225.145760703635
11418,13666,15334,Oligo,7128.158218390234,36069.385013226565
11422,11808,15337,Oligo,8191.40578099761,34545.67978562857
11423,14092,15337,Oligo,6881.35720037182,36416.62305478463
11424,14618,15340,Oligo,6577.198538718303,36845.776300771584
11433,12470,15342,OPC,7807.602419911773,35085.090556766125
11434,12857,15343,Oligo,7584.809186999628,35401.52882146962
11437,11733,15344,Oligo,8228.689949413916,34480.228347252436
11438,12269,15343,Oligo,7922.072131574043,34919.86741942769
11443,13740,15349,Oligo,7073.426281435921,36121.39861795869
11445,13700,15348,Oligo,7097.188490934252,36089.20611262348
11450,12453,15352,Oligo,7809.16169888685,35065.42920764971
11455,14572,15356,Oligo,6590.476622081827,36798.91808375267
11461,11955,15361,Oligo,8087.430395791071,34652.32930166663
11466,14294,15364,Micro/PVM,6743.377655033107,36566.605203949526
11467,12284,15365,Micro/PVM,7895.447140054421,34919.536018492305
11468,12705,15365,Oligo,7653.971460350629,35264.39902913797
11472,14365,15368,Oligo,6699.3771198750255,36622.47069334864
11477,13497,15368,Oligo,7197.241466627735,35911.44671890579
11478,13778,15369,Oligo,7035.247335968801,36141.05486691465
11485,14259,15375,OPC,6754.442157818214,36531.62554159955
11488,13758,15376,Oligo,7040.984800385799,36120.65679097441
11492,11524,15377,Oligo,8321.535407149748,34290.09754759645
11498,12773,15381,Astro,7601.861829970135,35310.924145168
11505,14620,15386,Oligo,6538.370391808307,36821.030088788015
11506,14826,15386,Astro,6420.213645919992,36989.77540991154
11509,11693,15390,Oligo,8213.952012830665,34421.07774940873
11511,11380,15389,Astro,8394.30058945283,34165.25673598263
11512,12019,15390,Oligo,8026.9660945802225,34688.12131584694
11515,11713,15392,Micro/PVM,8200.842180015065,34436.31363742181
11519,13030,15394,Oligo,7443.803709252159,35513.989726877706
11524,10946,15399,Oligo,8635.041242386294,33804.0089843977
11526,11242,15400,Oligo,8464.443465182096,34045.904413070886
11527,11974,15401,Oligo,8043.766361728842,34644.95013305407
11534,11217,15407,Oligo,8473.048811780849,34021.4105769092
11535,14689,15409,Astro,6479.953120681438,36864.359321807875
11542,12697,15417,Oligo,7615.964165538411,35228.0198380934
11544,13916,15419,Oligo,6915.136185537907,36225.419027208976
11548,10751,15421,Astro,8728.867302500392,33631.655654161616
11549,13633,15421,Oligo,7075.820012936675,35992.45184580249
11551,13048,15422,Oligo,7410.543076157748,35512.67432345708
11555,13701,15425,Oligo,7033.540207087648,36045.85987906874
11556,14601,15427,Oligo,6515.683110283129,36781.94956605613
11561,11658,15431,Oligo,8200.441954287102,34368.890793968225
11564,13880,15433,Astro,6924.316808626499,36187.89948350566
11566,13192,15435,Oligo,7317.29909274744,35623.17572416213
11572,13676,15442,Oligo,7033.954033243512,36015.63027854355
11574,12523,15440,Micro/PVM,7696.925968444846,35072.29512435104
11575,12602,15445,Oligo,7647.517669751669,35134.14025366811
11579,13463,15448,Astro,7151.210901920551,35837.70943449189
11583,14653,15449,Oligo,6467.835790618516,36811.92679075943
11585,12865,15452,Oligo,7490.93300268132,35345.56220626166
11586,14104,15451,Oligo,6781.090950086663,36361.06516557207
11589,11003,15453,Oligo,8558.113175122679,33819.72752335921
11591,13382,15457,Oligo,7190.298224866385,35766.195930977316
11593,10814,15458,OPC,8662.423361371582,33662.039904806836
11594,11130,15457,OPC,8481.99235952894,33921.465527238506
11595,11616,15458,Oligo,8202.415059418043,34318.99984432661
11597,14297,15460,Oligo,6663.01832947231,36513.99932219269
11600,10915,15463,Oligo,8600.39638107868,33741.90637909827
11612,11870,15470,Oligo,8046.896820053409,34520.181546339794
11613,12208,15469,OPC,7853.847136611045,34797.628513745825
11621,11990,15477,Oligo,7972.333583381261,34614.46475660002
11626,11540,15483,Oligo,8225.528067473499,34242.404878051864
11627,13450,15482,Oligo,7130.816226087289,35807.55885908019
11628,11506,15486,Oligo,8242.572210176566,34212.83297923699
11630,11469,15486,Oligo,8263.794538321556,34182.524353598295
11636,11424,15493,Astro,8283.87141364733,34141.64747655083
11641,12452,15495,Oligo,7692.596532989875,34982.588625207216
11643,11573,15497,Oligo,8195.131916453867,34261.40682540449
11644,12062,15498,Astro,7913.833887033918,34661.398598625456
11645,14301,15498,Oligo,6629.596246043924,36495.48002578851
11649,11787,15498,Oligo,8071.567407030455,34436.131786445985
11650,14392,15499,Oligo,6576.581638291689,36569.449285382456
11654,12788,15503,Oligo,7493.321634021613,35253.23510059751
11656,11268,15505,Oligo,8363.519513186624,34006.976840405536
11660,11097,15511,Oligo,8456.68617153692,33863.46038221401
11661,13101,15511,Oligo,7307.238993089422,35505.04107896915
11668,12003,15517,Oligo,7932.111007937137,34602.17067572173
11673,10149,15520,Micro/PVM,8993.064264799112,33081.74205630089
11675,11302,15525,Oligo,8327.63487346491,34023.35648118434
11676,13594,15531,Oligo,7008.082769082577,35897.411508076606
11677,14689,15531,Oligo,6380.016571278181,36794.382996573055
11682,12572,15537,Oligo,7589.362974767613,35056.79666019515
11683,10820,15537,SNCG,8594.268891254645,33621.64227860083
11688,14052,15542,Oligo,6736.374088746619,36266.273803561104
11689,14482,15543,Oligo,6488.91706907138,36617.93560616902
11697,13950,15550,Oligo,6788.325668900114,36178.13168355281
11699,12600,15552,Oligo,7561.015553885448,35071.12927088998
11709,13907,15561,Oligo,6803.9787831760295,36136.59880484853
11710,10754,15563,Astro,8610.826982902301,33552.665256332635
11711,14298,15563,Oligo,6578.072092474193,36455.740101292824
11713,10198,15564,Oligo,8928.916329469193,33096.643143271605
11716,10732,15565,Micro/PVM,8621.807360413446,33533.49675848558
11717,13297,15565,Oligo,7150.583801173012,35634.62175208684
11718,14435,15568,OPC,6495.396360472654,36565.09604917866
11723,12487,15569,Oligo,7611.9041064402045,34968.81429046735
11725,14348,15571,Oligo,6542.840054302329,36492.109092016464
11728,14542,15575,Oligo,6428.2896174730695,36648.73028286312
11730,10407,15577,Astro,8798.389877696069,33260.38942685544
11731,12825,15578,Oligo,7410.662902554949,35240.52549350987
11733,10664,15580,Oligo,8648.523277420984,33469.19077292866
11737,14567,15585,Oligo,6405.758686121404,36663.47331960684
11744,13263,15592,Oligo,7147.968294813145,35591.28401879953
11754,12849,15595,Astro,7382.971483329611,35250.43434315484
11755,13043,15595,Oligo,7271.697654677508,35409.34983974691
11756,14097,15596,OPC,6666.328938719216,36272.16251799115
11761,14044,15598,Oligo,6695.090185757244,36227.60030677113
11762,10924,15600,Oligo,8483.010363083931,33670.69877571677
11763,14305,15600,Oligo,6543.748431781042,36440.25183745786
11768,11085,15603,Oligo,8388.207100698544,33800.86152553825
11780,11416,15615,L6 CT,8188.523475734881,34065.117934961694
11784,12944,15617,Oligo,7310.460376901903,35315.63510576257
11786,10343,15623,Oligo,8797.417775585242,33181.5791799488
11787,13540,15622,Oligo,6964.513060615235,35800.98184197705
11791,10766,15626,OPC,8552.337486875882,33526.359765373985
11800,12417,15630,Astro,7602.086182283148,34876.485484749704
11801,13332,15631,Oligo,7076.444590977652,35625.43602883779
11804,14148,15635,Oligo,6605.129610738042,36291.5697912322
11807,11737,15637,Oligo,7986.384094691837,34315.447059578735
11808,13156,15636,Oligo,7173.2982835539915,35478.397386861165
11820,12208,15643,Oligo,7711.314680904761,34697.82621382074
11821,14457,15642,Oligo,6422.160427595546,36540.67273786304
11832,10715,15647,Oligo,8564.387692199716,33472.537905951875
11833,12467,15647,Oligo,7559.481775712684,34907.69228754619
11839,14951,15650,Oligo,6132.260451683817,36940.745236250994
