,x,y,celltype_F,rotated_x,rotated_y
3646,5864.0,7992.0,Astro,13755.198815691916,11675.957281405754
3647,10781.0,7986.0,L5/6 NP,16208.50266326921,7414.71037099767
3648,5365.0,7996.0,LAMP5 LHX6,13509.162917307054,12110.103957894189
3649,4664.0,8001.0,Astro,13162.993044325976,12719.687765947081
3651,6348.0,8003.0,L2/3 IT,14006.725095133545,11262.300985974087
3652,6090.0,8007.0,Oligo,13881.189196748683,11487.735540150472
3653,7297.0,8009.0,Astro,14486.421247556253,10443.442877782654
3655,7601.0,8003.0,Oligo,14633.225095133546,10177.171155032185
3658,7893.0,8001.0,Oligo,14777.493044325976,9923.291737127129
3663,9166.0,8010.0,L5 ET,15421.787272960037,8825.341398109538
3666,7726.0,8027.0,Oligo,14716.509704824373,10080.91797955913
3667,6024.0,8033.0,Endo,13870.705857247078,11557.893216800245
3668,7012.0,8032.0,Oligo,14363.839831843296,10701.76011786122
3669,4392.0,8044.0,L2/3 IT,13064.232136688708,12976.746675776449
3670,8314.0,8040.0,PVALB,15021.76803507357,9578.19504213388
3671,11004.0,8040.0,Oligo,16366.76803507357,7248.58670595374
3672,7504.0,8045.0,L5 IT,14621.098162092492,10282.175619199275
3673,4610.0,8047.0,Oligo,13175.83021290006,12789.45313775144
3674,7032.0,8058.0,Micro/PVM,14396.35649234169,10697.439609785532
3675,4788.0,8067.0,L2/3 IT,13282.15072097575,12645.30061587781
3677,7545.0,8058.0,Oligo,14652.85649234169,10253.168577644114
3680,6689.0,8065.0,L2/3 IT,14230.918670168181,10997.986323283592
3684,6729.0,8075.0,SST,14259.578924206025,10968.345307132215
3685,9720.0,8077.0,VLMC,15756.810975013594,8379.06332441296
3687,7365.0,8079.0,Oligo,14581.043025821164,10419.553150325311
3690,9766.0,8080.0,OPC,15782.409051224948,8340.726155838875
3691,9793.0,8081.0,Oligo,15796.775076628732,8317.843469936695
3692,8401.0,8087.0,L5 IT,15105.971229051438,9526.350832004635
3693,11481.0,8080.0,Oligo,16639.90905122495,6855.492588348563
3694,7008.0,8084.0,L2/3 IT,14406.873152840086,10731.224219476357
3695,6605.0,8091.0,Oligo,14211.435330666576,11083.732457201486
3696,8745.0,8081.0,Oligo,15272.775076628732,9225.438093102788
3697,10889.0,8087.0,LAMP5 LHX6,16349.97122905144,7371.67962738895
3698,10538.0,8092.0,Oligo,16178.801356070362,7678.154544117288
3700,10565.0,8098.0,Oligo,16197.497508493068,7657.771858215108
3701,6705.0,8097.0,OPC,14266.631483089282,11000.129916823042
3703,4776.0,8110.0,Oligo,13313.389813338481,12677.192920723224
3704,7395.0,8110.0,VIP,14622.889813338481,10409.072388211778
3705,9007.0,8105.0,Astro,15424.559686319559,9010.539437311265
3706,4543.0,8110.0,L2/3 IT,13196.889813338481,12878.976839804998
3708,7545.0,8109.0,Micro/PVM,14697.023787934697,10278.668577644114
3712,8525.0,8112.0,LAMP5 LHX6,15189.62186414605,9431.463681935364
3713,9325.0,8108.0,Oligo,15586.157762530911,8736.643358907811
3716,7210.0,8117.0,OPC,14536.451991164971,10572.7870879119
3718,8933.0,8124.0,PVALB,15404.014168991464,9084.125317191312
3722,10893.0,8139.0,L5/6 NP,16397.00455004823,7394.215525773812
3723,9706.0,8137.0,PVALB,15801.77249924066,8421.187680065941
3724,10278.0,8140.0,Oligo,16090.370575452014,7927.321149101243
3727,6354.0,8143.0,Oligo,14130.968651663366,11327.104833551379
3728,6639.0,8145.0,L2/3 IT,14275.200702470936,11081.287593472814
3732,4832.0,8159.0,Oligo,13383.825058123917,12653.195498111296
3734,5612.0,8150.0,Oligo,13766.030829489859,11973.195683159433
3735,8039.0,8165.0,Micro/PVM,14992.521210546625,9878.8520281746
3737,5907.0,8150.0,L2/3 IT,13913.530829489859,11717.718189043024
3738,12039.0,8165.0,L5 IT,16992.521210546627,6414.750413036846
3739,4639.0,8162.0,L2/3 IT,13289.923134335271,12821.838401041692
3743,5663.0,8160.0,L2/3 IT,13800.191083527703,11934.028387566426
3744,6334.0,8169.0,Oligo,14143.485312161762,11357.425341627068
3745,10180.0,8168.0,L5 IT,16065.619286757978,8026.191638672118
3747,5419.0,8169.0,Oligo,13685.985312161762,12149.838586089829
3750,4801.0,8174.0,Oligo,13381.315439180684,12687.542285628613
3751,6656.0,8173.0,L5 IT,14307.9494137769,11080.56516160848
3752,10568.0,8175.0,Oligo,16265.68146458447,7693.673782003755
3754,10042.0,8187.0,Micro/PVM,16013.073769429882,8155.20314439437
3756,9712.0,8189.0,Oligo,15849.805820237452,8441.991527643235
3757,5261.0,8187.0,L2/3 IT,13622.573769429882,12295.670599887771
3758,10499.0,8192.0,Chandelier,16245.903896448805,7761.929534864882
3759,8891.0,8189.0,Oligo,15439.305820237452,9152.998384150258
3760,5469.0,8188.0,Oligo,13727.439794833666,12116.037315900607
