,x,y,celltype_F,rotated_x,rotated_y
1951,6784,1759,Oligo,4661.6491335867795,9006.901499181224
1954,7850,1761,Oligo,4935.618384013488,10037.096068095576
1957,7902,1764,Oligo,4946.179196879952,10088.100668197916
1959,8132,1768,Oligo,5001.843873948375,10311.29888442481
1961,4694,1769,Oligo,4111.058071059622,6990.704712688096
1962,8169,1770,Oligo,5009.488326964591,10347.55577808771
1963,9532,1770,Oligo,5362.258685439326,11664.11267931971
1966,5884,1774,Oligo,4414.223105600176,8141.4505411976
1967,9243,1775,Oligo,5282.630352273251,11386.254210747684
1971,5123,1776,OPC,4215.329960624579,7406.898625481824
1972,9023,1776,Oligo,5224.724236524408,11174.009348009191
1975,5366,1777,Oligo,4277.257062758203,7641.87742031517
1979,6408,1779,Oligo,4545.01465610245,8648.889769398585
1980,8888,1780,Oligo,5185.919962130412,11044.644637640577
1981,8986,1779,Oligo,5212.2501543767485,11139.046549571802
1984,4645,1784,Oligo,4083.887050455262,6947.25663287647
1990,7266,1790,Oligo,4756.456212711233,9480.501137850733
1992,10124,1790,Oligo,5496.161043614236,12241.11714938489
1994,9171,1793,Oligo,5246.6087161526675,11321.366294066716
1995,11057,1791,Oligo,5736.673286868599,13142.584764357693
2000,5492,1796,Oligo,4291.5156717416285,7768.501636284541
2001,6637,1801,Oligo,4583.033849252568,8875.780802611036
2003,5636,1803,Oligo,4322.024133452367,7909.406688585885
2011,5349,1808,Oligo,4242.913438376499,7633.480071666434
2012,5941,1808,Oligo,4396.134313077191,8205.308160829562
2013,10198,1808,Micro/PVM,5497.92698807862,12317.254403342127
2014,10328,1808,Oligo,5531.573463941947,12442.824760759706
2015,4755,1813,Oligo,4084.3452964541566,7061.01422607624
2016,10786,1813,Oligo,5645.282957467456,12886.51288442561
2018,5554,1814,Oligo,4290.175787664781,7833.047780326308
2021,9713,1815,Astro,5365.638270419874,11850.592110907648
2023,7688,1817,Oligo,4839.597852434692,9895.109950762488
2025,7488,1819,Endo,4785.90219176161,9702.442423594879
2029,6387,1820,Micro/PVM,4499.9764972774465,8639.216907895718
2030,8933,1821,Oligo,5157.963860282173,11098.722880672787
2041,7634,1824,Oligo,4818.860143215133,9844.761689458595
2043,7411,1827,Oligo,4758.245718678403,9630.13668733144
2045,6585,1828,Oligo,4543.495261597433,8832.540773861772
2046,6303,1830,Micro/PVM,4468.576439225944,8560.667328938462
2052,6236,1832,Oligo,4449.303711551496,8496.467936667297
2053,7322,1834,Oligo,4728.449342880256,9545.981022107431
2054,8656,1835,Oligo,5072.748023220729,10834.784893422151
2056,7739,1837,Oligo,4833.479107209139,9949.54854880528
2065,5517,1844,Oligo,4251.621708207316,7805.073096106688
2066,5756,1843,Oligo,4314.445385813107,8035.670549544673
2067,8543,1844,Oligo,5034.808138687542,10727.96464645741
2071,7297,1848,Oligo,4708.455905184645,9525.45634308164
2074,10685,1849,Oligo,5584.368904165695,12798.271861594107
2077,4910,1851,Oligo,4087.7570670460623,7220.567852864941
2078,6121,1852,Oligo,4400.221004838925,8390.562847546105
2085,7024,1858,Oligo,4628.139047608767,9264.346782955748
2086,8913,1859,Oligo,5116.082297981138,11089.239487860903
2092,8123,1867,Oligo,4903.887845739835,10328.228637453358
2095,5035,1868,Oligo,4103.688708636963,7345.708504917818
2101,5991,1874,Oligo,4345.324160797238,8270.686509120782
2102,7786,1872,Oligo,4811.836198408841,10004.005729219454
2113,6348,1881,Oligo,4430.961079114814,8617.333762421698
2114,8817,1881,Oligo,5069.985301472937,11002.204627529409
2117,7698,1882,Oligo,4779.400864176928,9921.592446957042
2120,5648,1884,Oligo,4246.889970064183,7941.962141154657
2123,6850,1886,Oligo,4556.058610624834,9103.522622444321
2124,7899,1886,Oligo,4827.5597889373785,10116.778814221554
2129,9965,1888,Oligo,5360.348084466607,12112.899209424975
2134,9940,1890,Oligo,5351.945756686466,12089.268701857953
