,x,y,celltype_F,rotated_x,rotated_y
11133,6618,6195,Micro/PVM,3804.9999999999986,16618.0
11134,13464,6195,Oligo,3804.9999999999977,23464.0
11135,18113,6193,L6 CT,3806.999999999997,28113.0
11138,17790,6196,L6B,3803.999999999997,27790.0
11139,2889,6198,L2/3 IT,3801.9999999999995,12889.0
11140,6299,6197,L4 IT,3802.9999999999986,16299.0
11141,22652,6199,L2/3 IT,3800.999999999996,32652.0
11142,3855,6201,L2/3 IT,3798.999999999999,13855.0
11143,20435,6201,L4 IT,3798.9999999999964,30435.0
11145,7320,6202,Astro,3797.9999999999986,17320.0
11146,22455,6203,Oligo,3796.999999999996,32455.0
11149,8670,6205,Astro,3794.999999999998,18670.0
11150,14480,6205,LAMP5 LHX6,3794.9999999999973,24480.0
11151,24027,6204,Oligo,3795.9999999999955,34027.0
11152,2392,6206,VIP,3793.9999999999995,12392.0
11153,22479,6207,L6 CT,3792.999999999996,32479.0
11154,27042,6206,L6 CT,3793.999999999995,37042.0
11155,27254,6205,Astro,3794.999999999995,37254.0
11156,19726,6208,L2/3 IT,3791.9999999999964,29726.0
11158,21513,6209,Astro,3790.999999999996,31513.0
11159,24210,6209,L6 IT,3790.9999999999955,34210.0
11160,26571,6211,L6 CT,3788.999999999995,36571.0
11161,1851,6213,L2/3 IT,3786.9999999999995,11851.0
11162,9790,6213,L4 IT,3786.999999999998,19790.0
11163,22614,6212,L6 CT,3787.999999999996,32614.0
11164,8602,6215,L2/3 IT,3784.9999999999986,18602.0
11165,26365,6215,L6 CT,3784.999999999995,36365.0
11166,3260,6217,Oligo,3782.9999999999995,13260.0
11167,8896,6217,PVALB,3782.999999999998,18896.0
11169,5164,6219,Micro/PVM,3780.999999999999,15164.0
11170,7084,6219,L2/3 IT,3780.9999999999986,17084.0
11171,1022,6223,L2/3 IT,3777.0,11022.0
11172,4068,6221,L2/3 IT,3778.999999999999,14068.0
11173,5693,6221,Astro,3778.999999999999,15693.0
11174,16187,6223,L5 IT,3776.999999999997,26187.0
11176,10093,6224,L4 IT,3775.999999999998,20093.0
11177,11063,6224,L4 IT,3775.999999999998,21063.0
11178,20606,6224,L6 CT,3775.9999999999964,30606.0
11180,1096,6225,L2/3 IT,3775.0,11096.0
11181,12941,6225,SST,3774.9999999999977,22941.0
11182,16906,6227,OPC,3772.999999999997,26906.0
11183,1217,6229,VIP,3771.0,11217.0
11184,2649,6229,L4 IT,3770.9999999999995,12649.0
11185,8430,6229,PVALB,3770.9999999999986,18430.0
11186,19217,6229,L5/6 NP,3770.9999999999964,29217.0
11187,1129,6228,Astro,3772.0,11129.0
11188,3573,6232,OPC,3767.9999999999995,13573.0
