,x,y,celltype_F,rotated_x,rotated_y
10511,8603,10580,L6 CT,8603.0,10580.0
10518,7374,10588,Oligo,7374.0,10588.0
10522,6328,10593,Oligo,6328.0,10593.0
10531,8731,10600,L6B,8731.0,10600.0
10547,9133,10615,Astro,9133.0,10615.0
10554,7507,10625,Oligo,7507.0,10625.0
10555,5666,10626,L6 IT,5666.0,10626.0
10556,8009,10627,SST,8009.0,10627.0
10560,6501,10630,Astro,6501.0,10630.0
10562,8051,10629,L5/6 NP,8051.0,10629.0
10565,7616,10635,Astro,7616.0,10635.0
10566,7540,10638,Oligo,7540.0,10638.0
10570,5840,10641,Astro,5840.0,10641.0
10571,5643,10644,Oligo,5643.0,10644.0
10572,5725,10645,PVALB,5725.0,10645.0
10573,7065,10647,LAMP5 LHX6,7065.0,10647.0
10576,7472,10648,Astro,7472.0,10648.0
10580,9275,10649,L6 IT,9275.0,10649.0
10589,8021,10654,Oligo,8021.0,10654.0
10593,5910,10661,Astro,5910.0,10661.0
10599,7767,10665,Micro/PVM,7767.0,10665.0
10603,7900,10668,Micro/PVM,7900.0,10668.0
10613,9415,10676,Oligo,9415.0,10676.0
10618,6863,10679,L6 IT,6863.0,10679.0
10622,8374,10686,L6 CT,8374.0,10686.0
10624,8848,10690,Oligo,8848.0,10690.0
10626,6593,10691,L6 CT,6593.0,10691.0
10637,6332,10705,PVALB,6332.0,10705.0
10640,9274,10706,L6 IT Car3,9274.0,10706.0
10645,8611,10709,Astro,8611.0,10709.0
10648,8037,10712,Astro,8037.0,10712.0
10649,9492,10711,Astro,9492.0,10711.0
10653,7000,10720,Astro,7000.0,10720.0
10659,6719,10723,Astro,6719.0,10723.0
10669,6617,10741,Oligo,6617.0,10741.0
10670,8338,10742,L6 CT,8338.0,10742.0
10685,5602,10759,Oligo,5602.0,10759.0
10687,6025,10760,OPC,6025.0,10760.0
10693,9461,10766,L6 IT,9461.0,10766.0
10694,6181,10768,L6 CT,6181.0,10768.0
10705,6619,10778,L6 CT,6619.0,10778.0
10715,8154,10784,L6 CT,8154.0,10784.0
10722,7419,10787,L6 CT,7419.0,10787.0
10733,7111,10796,Astro,7111.0,10796.0
10736,8468,10798,Astro,8468.0,10798.0
10741,5561,10801,Micro/PVM,5561.0,10801.0
10742,6534,10799,Astro,6534.0,10799.0
10758,9383,10810,Chandelier,9383.0,10810.0
10769,8015,10821,Micro/PVM,8015.0,10821.0
10775,7323,10829,Oligo,7323.0,10829.0
10777,7382,10830,L6 CT,7382.0,10830.0
10781,9192,10831,Oligo,9192.0,10831.0
10787,6834,10835,L6 IT Car3,6834.0,10835.0
10793,8881,10843,Oligo,8881.0,10843.0
10803,7085,10857,Oligo,7085.0,10857.0
10804,8911,10858,Oligo,8911.0,10858.0
10809,6436,10861,Oligo,6436.0,10861.0
10813,8297,10864,L6 CT,8297.0,10864.0
10816,6390,10865,L6B,6390.0,10865.0
10827,6606,10878,L6 IT,6606.0,10878.0
10830,8641,10878,L6 CT,8641.0,10878.0
10840,5623,10890,Oligo,5623.0,10890.0
10852,9322,10898,L6 CT,9322.0,10898.0
10865,6073,10912,OPC,6073.0,10912.0
10868,7305,10914,Micro/PVM,7305.0,10914.0
10874,6763,10923,VIP,6763.0,10923.0
10882,7462,10935,OPC,7462.0,10935.0
10885,6407,10937,Astro,6407.0,10937.0
10887,7523,10940,Oligo,7523.0,10940.0
10896,7879,10949,Oligo,7879.0,10949.0
10902,8591,10951,L6B,8591.0,10951.0
10905,8935,10951,Oligo,8935.0,10951.0
10917,7996,10963,L5 IT,7996.0,10963.0
10922,5889,10967,Oligo,5889.0,10967.0
10923,6447,10967,L5/6 NP,6447.0,10967.0
10924,8559,10967,Oligo,8559.0,10967.0
10925,7496,10969,Oligo,7496.0,10969.0
10926,8526,10969,Oligo,8526.0,10969.0
10937,8663,10983,Oligo,8663.0,10983.0
10938,6496,10984,Oligo,6496.0,10984.0
10942,5575,10990,L6 IT,5575.0,10990.0
10943,8696,10991,L6 CT,8696.0,10991.0
10955,7631,11003,Astro,7631.0,11003.0
10963,8955,11012,L5 IT,8955.0,11012.0
10972,6390,11021,L2/3 IT,6390.0,11021.0
10974,5584,11022,L5 IT,5584.0,11022.0
10989,6533,11044,VIP,6533.0,11044.0
10994,9251,11050,L5 IT,9251.0,11050.0
11017,6571,11069,L6 IT,6571.0,11069.0
11020,6404,11075,Astro,6404.0,11075.0
11023,7964,11084,Oligo,7964.0,11084.0
11025,8679,11086,L6 CT,8679.0,11086.0
11029,7007,11089,VIP,7007.0,11089.0
11037,7655,11089,Oligo,7655.0,11089.0
11043,6382,11095,L6 IT,6382.0,11095.0
11051,8744,11107,L6 CT,8744.0,11107.0
11064,5946,11124,Oligo,5946.0,11124.0
11078,6453,11136,Astro,6453.0,11136.0
11085,8156,11140,Oligo,8156.0,11140.0
11087,7207,11149,Astro,7207.0,11149.0
11091,8138,11155,Oligo,8138.0,11155.0
11092,6106,11155,Astro,6106.0,11155.0
11100,6277,11164,Astro,6277.0,11164.0
11103,6900,11169,Oligo,6900.0,11169.0
11109,8432,11171,Oligo,8432.0,11171.0
11112,8117,11175,Oligo,8117.0,11175.0
11116,7529,11180,Micro/PVM,7529.0,11180.0
11126,7485,11185,SST,7485.0,11185.0
11127,9490,11185,Oligo,9490.0,11185.0
11137,8405,11199,Oligo,8405.0,11199.0
11140,9138,11204,L6 IT Car3,9138.0,11204.0
11143,7412,11206,Oligo,7412.0,11206.0
11149,5659,11213,Astro,5659.0,11213.0
11152,6341,11215,SST,6341.0,11215.0
11157,9258,11218,Oligo,9258.0,11218.0
11163,6169,11224,Astro,6169.0,11224.0
11164,7183,11224,Astro,7183.0,11224.0
11173,6859,11232,Oligo,6859.0,11232.0
11177,6003,11235,L6 IT,6003.0,11235.0
11178,9166,11236,Oligo,9166.0,11236.0
11189,6034,11247,Oligo,6034.0,11247.0
11197,6335,11259,Oligo,6335.0,11259.0
11198,8636,11259,OPC,8636.0,11259.0
11204,6196,11264,Chandelier,6196.0,11264.0
11207,9265,11265,Oligo,9265.0,11265.0
11209,6867,11267,Oligo,6867.0,11267.0
11213,7652,11269,Oligo,7652.0,11269.0
11228,8862,11283,Oligo,8862.0,11283.0
11232,6960,11284,Oligo,6960.0,11284.0
11239,8600,11293,Oligo,8600.0,11293.0
